scenario,replication,t_end,h,model,RMSE,MAE,ISE
regime_change,48,119,10,VAR1,0.3375660073715526,0.2688889824404991,0.1139508093327711
regime_change,48,119,10,ARHinc,0.33626087179556846,0.2680590132607044,0.11307137390071574
regime_change,48,119,10,KernelARH,0.337708913308047,0.2689781273848628,0.11404731012770199
regime_change,48,120,1,PM,0.3405084674771829,0.2670642663264081,0.11594601642365972
regime_change,48,120,1,PA,0.28987346381651996,0.2401628625701039,0.0840266250249873
regime_change,48,120,1,VAR1,0.30711072568837755,0.25986478517180717,0.09431699783284188
regime_change,48,120,1,ARHinc,0.29357334579848277,0.24604305643977858,0.08618530936331553
regime_change,48,120,1,KernelARH,0.3056704468423673,0.25877801917884086,0.0934344220728125
regime_change,48,120,5,PM,0.5520881992003165,0.4647025821688186,0.3048013796962484
regime_change,48,120,5,PA,0.2741801371524829,0.22748155702091358,0.07517474760895435
regime_change,48,120,5,VAR1,0.23298539334883323,0.1938800163915769,0.054282193513910545
regime_change,48,120,5,ARHinc,0.2637540216608808,0.21880562397064546,0.06956618394228839
regime_change,48,120,5,KernelARH,0.23271000157710722,0.19367162681313357,0.05415394483401725
regime_change,48,120,10,PM,0.32592518949447963,0.2642079342711127,0.10622722914701246
regime_change,48,120,10,PA,0.3415699545053792,0.2665235205843104,0.1166700338208068
regime_change,48,120,10,VAR1,0.37126710391278783,0.289154509471017,0.1378392624477888
regime_change,48,120,10,ARHinc,0.3467689805574554,0.2691209923175973,0.12024872587685691
regime_change,48,120,10,KernelARH,0.37169420510019624,0.28955166566581114,0.13815658210506673
regime_change,48,121,1,PM,0.2762916297516781,0.22578980717892497,0.07633706467083837
regime_change,48,121,1,PA,0.34219592644857955,0.2778594477861079,0.11709805207800165
