scenario,replication,h,model,RMSE,MAE,ISE
weak_persistence,234,10,PM,0.3732076077950052,0.30167188689963736,0.1515535023282035
weak_persistence,234,10,VAR1,0.269993277159027,0.2172837891204834,0.07831932367972307
weak_persistence,235,1,ARHinc,0.269983506255104,0.21582279393001494,0.07744800036960701
weak_persistence,235,1,KernelARH,0.2687297251252117,0.21502200139364194,0.07675719569748729
weak_persistence,235,1,PA,0.2720291001689779,0.21746578034837152,0.0785525235852755
weak_persistence,235,1,PM,0.3257350831452534,0.2572185937641355,0.10990715967305136
weak_persistence,235,1,VAR1,0.2686619447245518,0.21489722964032054,0.07671367179866526
weak_persistence,235,5,ARHinc,0.2706027989278865,0.21630112033796842,0.07791369006482025
weak_persistence,235,5,KernelARH,0.2679577205999834,0.21434504512857674,0.07651971226624309
weak_persistence,235,5,PA,0.27340054929120006,0.21845697841637907,0.07937088921535665
weak_persistence,235,5,PM,0.37484276924685433,0.29828198468868355,0.15206594858628752
weak_persistence,235,5,VAR1,0.2679340960639018,0.21431732627990133,0.0765062310029036
weak_persistence,235,10,ARHinc,0.26974082575359776,0.21573685105790796,0.07749703869884476
weak_persistence,235,10,KernelARH,0.2667482453937154,0.21346942747700823,0.07575346445460304
weak_persistence,235,10,PA,0.27302659523610734,0.21843199354454346,0.07939453968836085
weak_persistence,235,10,PM,0.3628891642421614,0.28856294255898257,0.1385581517081349
weak_persistence,235,10,VAR1,0.2667256187900924,0.2134494074226631,0.07574101154813487
weak_persistence,236,1,ARHinc,0.26557776031477165,0.2120135717571792,0.07438073183529194
weak_persistence,236,1,KernelARH,0.2632765998302308,0.2100749320314013,0.07330675374029218
weak_persistence,236,1,PA,0.26877378280297554,0.21449983094003816,0.07659808687813321
weak_persistence,236,1,PM,0.3347782212284769,0.2666365383830096,0.11534535658888706
weak_persistence,236,1,VAR1,0.2636399411184453,0.2103575499408709,0.07352027830078119
weak_persistence,236,5,ARHinc,0.2647859866875006,0.21151874837660295,0.0742335393477735
weak_persistence,236,5,KernelARH,0.2613363939921204,0.2087346020534308,0.07225879860758545
weak_persistence,236,5,PA,0.26774845097565386,0.21365398077585462,0.07584546564617399
weak_persistence,236,5,PM,0.3547850907099025,0.2847319086169552,0.13136870608750567
weak_persistence,236,5,VAR1,0.2613230101840369,0.20872813549318112,0.07225335390693198
weak_persistence,236,10,ARHinc,0.26217857997934946,0.20936258190325913,0.07288788967269752
weak_persistence,236,10,KernelARH,0.2576846301871828,0.2057207187684777,0.07014921749298605
weak_persistence,236,10,PA,0.2648314672940045,0.21160514047692885,0.07461371363417942
weak_persistence,236,10,PM,0.35448363145187994,0.282583142892144,0.13238443723839557
weak_persistence,236,10,VAR1,0.2576632695458942,0.20570630878351492,0.07013960910436087
weak_persistence,237,1,ARHinc,0.2658591990687789,0.21334788555718298,0.07413547200576494
weak_persistence,237,1,KernelARH,0.2654122692184942,0.21356972237746502,0.07400340991379409
weak_persistence,237,1,PA,0.26905357693855914,0.21608751384974537,0.0761421133567257
weak_persistence,237,1,PM,0.34011803904532845,0.2723041469739355,0.12074635039113382
weak_persistence,237,1,VAR1,0.26551441735974557,0.21365751838406083,0.07415555870663953
weak_persistence,237,5,ARHinc,0.2716784506018416,0.21904967288278487,0.0775353226280148
weak_persistence,237,5,KernelARH,0.26684821760839844,0.21491499123402721,0.07486632173216365
weak_persistence,237,5,PA,0.27373054292920956,0.22050394781009472,0.07860361709781383
weak_persistence,237,5,PM,0.3596281521085238,0.2882000513105779,0.13554317120959014
weak_persistence,237,5,VAR1,0.26684452679642273,0.21490954764274187,0.07486163664359921
weak_persistence,237,10,ARHinc,0.269063048010934,0.21664168801081515,0.07609236739348019
weak_persistence,237,10,KernelARH,0.2675376305649535,0.21548357738781693,0.07528384302507884
weak_persistence,237,10,PA,0.27069234433642986,0.21780224908448123,0.07708409838647308
weak_persistence,237,10,PM,0.36646551539395633,0.2932643105271637,0.1429042292365214
weak_persistence,237,10,VAR1,0.26753774757784793,0.21548064442091708,0.07528187745626792
weak_persistence,238,1,ARHinc,0.27044423560214426,0.21750706899007946,0.07697117108428055
weak_persistence,238,1,KernelARH,0.26893647132682824,0.21620249991172094,0.07626738133538541
weak_persistence,238,1,PA,0.27111698917587057,0.2176549474251361,0.07730019405786015
weak_persistence,238,1,PM,0.3460008042633286,0.2751521257161621,0.12440950762369883
weak_persistence,238,1,VAR1,0.26892191435225626,0.21619267240014972,0.07627021081347335
weak_persistence,238,5,ARHinc,0.27238353635792634,0.21882873513379889,0.0780898021644841
weak_persistence,238,5,KernelARH,0.26931866443993646,0.21671401720530029,0.07647561189896106
weak_persistence,238,5,PA,0.27407247667830215,0.21994853707982093,0.07894929775921022
weak_persistence,238,5,PM,0.37700267709293805,0.30278190891991835,0.15106653031088194
weak_persistence,238,5,VAR1,0.2692979465046984,0.21669886219218165,0.07646367433022865
weak_persistence,238,10,ARHinc,0.2746882612549698,0.22081161920577344,0.07958043927660341
weak_persistence,238,10,KernelARH,0.27134508588468675,0.2180513404959172,0.07751116148979319
weak_persistence,238,10,PA,0.27590052835508694,0.22174420415340007,0.08019000011181435
weak_persistence,238,10,PM,0.37550061250215183,0.2999031321575949,0.15065228377910347
weak_persistence,238,10,VAR1,0.27134394796372807,0.21805233554218162,0.07751125375668834
weak_persistence,239,1,ARHinc,0.25932200782069803,0.20870133607390415,0.07061052574221362
weak_persistence,239,1,KernelARH,0.25728814217984936,0.20682479769367818,0.06999593856344095
weak_persistence,239,1,PA,0.262188214038533,0.2106936958008043,0.07229945784465511
weak_persistence,239,1,PM,0.33740621928193615,0.2698942374685085,0.1180433529975919
weak_persistence,239,1,VAR1,0.2575721906435914,0.20728641201613943,0.07003735000279467
weak_persistence,239,5,ARHinc,0.26219679434749865,0.21098008689158038,0.07258878280081055
weak_persistence,239,5,KernelARH,0.2571439717316623,0.20694633468686952,0.06987534067202394
weak_persistence,239,5,PA,0.26561628363687695,0.21393981841557186,0.0745373534228299
weak_persistence,239,5,PM,0.3593501649875762,0.28748672206296366,0.13633980903906817
weak_persistence,239,5,VAR1,0.2572093316405476,0.20699870430579795,0.06991465581195355
weak_persistence,239,10,ARHinc,0.2611563313599862,0.2099291801092917,0.07211792676146221
weak_persistence,239,10,KernelARH,0.25714540337257896,0.20688349250784432,0.06988811311070407
weak_persistence,239,10,PA,0.2638325102197425,0.21223820085383585,0.07363481124793982
weak_persistence,239,10,PM,0.34407731192714713,0.2739386095473847,0.1245864705160169
weak_persistence,239,10,VAR1,0.2571591660011896,0.2068867270201149,0.06989436264596822
weak_persistence,240,1,ARHinc,0.2655520921315046,0.21354862525445237,0.07437461096307164
weak_persistence,240,1,KernelARH,0.26152911414449415,0.21041255162242645,0.07192532189117237
weak_persistence,240,1,PA,0.26729374383257054,0.21499125604577585,0.07526818517485802
weak_persistence,240,1,PM,0.332178738327646,0.2651912995825115,0.11515440487961824
weak_persistence,240,1,VAR1,0.26232786623621046,0.2110912930684099,0.07241746430662672
weak_persistence,240,5,ARHinc,0.2687617823941727,0.21597603842015442,0.07574355616936973
weak_persistence,240,5,KernelARH,0.2636853285858577,0.21195040856128783,0.07300883733788593
weak_persistence,240,5,PA,0.2718646933632922,0.21824081559798836,0.07751670999249506
weak_persistence,240,5,PM,0.3627392132047217,0.29128934945403895,0.14039712051461659
weak_persistence,240,5,VAR1,0.2636980525856556,0.21196873900752936,0.07301816900619232
weak_persistence,240,10,ARHinc,0.2686554696994453,0.21597741856511096,0.07624030397809659
weak_persistence,240,10,KernelARH,0.2664421141052917,0.21436603249101632,0.07481122731793474
weak_persistence,240,10,PA,0.2727218291445724,0.21925503776217378,0.0784971506357566
weak_persistence,240,10,PM,0.3496060061513705,0.2801376527591791,0.12735271989883462
weak_persistence,240,10,VAR1,0.26644242560597,0.21438063204047877,0.07480838128498847
weak_persistence,241,1,ARHinc,0.26870842078668977,0.21596673978329517,0.07566295863279647
weak_persistence,241,1,KernelARH,0.26758233602220355,0.21509262603040827,0.07520082591641368
weak_persistence,241,1,PA,0.27344484334206154,0.22001408004741632,0.07839923977592984
weak_persistence,241,1,PM,0.33519283398141936,0.26803065726632747,0.11714088594351671
weak_persistence,241,1,VAR1,0.26794189775305766,0.21531194583558474,0.07541149378013315
weak_persistence,241,5,ARHinc,0.27113768886243905,0.21798420331798785,0.07724298471682331
weak_persistence,241,5,KernelARH,0.2698908956868918,0.2170471993703907,0.07661323102105787
weak_persistence,241,5,PA,0.2739545226116654,0.22011475166292307,0.07886285528142084
weak_persistence,241,5,PM,0.3590419488964736,0.2875440907422966,0.13609953573296235
weak_persistence,241,5,VAR1,0.26988975963972117,0.21705617679784758,0.07660796759546605
weak_persistence,241,10,ARHinc,0.2758481095633664,0.22188653572911626,0.08028659593591213
weak_persistence,241,10,KernelARH,0.27216012958065067,0.2189794621575423,0.07817859924441263
weak_persistence,241,10,PA,0.2781156905052881,0.22369717210389756,0.08151116364277206
weak_persistence,241,10,PM,0.3526699670947544,0.28111512362830554,0.12981282445399084
weak_persistence,241,10,VAR1,0.27214292384877925,0.21897131619753774,0.07817130947268713
weak_persistence,242,1,ARHinc,0.2592426106437756,0.20758434432983086,0.07130328155169202
weak_persistence,242,1,KernelARH,0.25816058770698985,0.2069140822852809,0.07071210218279295
weak_persistence,242,1,PA,0.26159627353295795,0.20952840363707273,0.07255912582201414
weak_persistence,242,1,PM,0.34006915817966954,0.27106837010462603,0.12227867609070041
weak_persistence,242,1,VAR1,0.2585057350714916,0.20710353361303005,0.07083529492548749
weak_persistence,242,5,ARHinc,0.2589146422257846,0.20728609753893484,0.07094141357872726
weak_persistence,242,5,KernelARH,0.2565454022241606,0.20567316387903528,0.06981917774747312
weak_persistence,242,5,PA,0.2614951959842775,0.20911879578827877,0.07233017569422219
weak_persistence,242,5,PM,0.3575778915758967,0.28591514509365884,0.1366594698560847
weak_persistence,242,5,VAR1,0.2565726311887081,0.20569206059814693,0.06983771835745359
weak_persistence,242,10,ARHinc,0.26057369549819687,0.2089811774375969,0.07224171907358758
weak_persistence,242,10,KernelARH,0.2589023064679948,0.20782039301386893,0.07129597263113197
weak_persistence,242,10,PA,0.26224553773722853,0.21020864226671526,0.07306577090610987
weak_persistence,242,10,PM,0.35865862555907774,0.28697493750659747,0.13548581179067912
weak_persistence,242,10,VAR1,0.2589389292537383,0.20785144319756335,0.07131507466831122
weak_persistence,243,1,ARHinc,0.26913106325358427,0.21589409926550787,0.07696221541988373
weak_persistence,243,1,KernelARH,0.2659100339551423,0.2132232786052272,0.07508257595708905
weak_persistence,243,1,PA,0.2724234353749416,0.2183409452229558,0.07874731851426581
weak_persistence,243,1,PM,0.33242585820218534,0.2654421184134181,0.11609617554412742
weak_persistence,243,1,VAR1,0.2675665707720057,0.21455459830351192,0.07603905629813748
weak_persistence,243,5,ARHinc,0.2682629081452968,0.2154430523401513,0.0761349170383279
weak_persistence,243,5,KernelARH,0.26734853336228287,0.21475970543840778,0.07578642823581927
weak_persistence,243,5,PA,0.2726647168007282,0.2192459752774207,0.07851796267584743
weak_persistence,243,5,PM,0.3586007800608394,0.28633548010902027,0.13613451587211045
weak_persistence,243,5,VAR1,0.2674546124353596,0.21484453937176695,0.07585917940838774
weak_persistence,243,10,ARHinc,0.26743284125201744,0.21479301476012838,0.07514700969929211
weak_persistence,243,10,KernelARH,0.26383583170031183,0.21186836167051504,0.07334290417752205
weak_persistence,243,10,PA,0.2708611109997439,0.21737473349435427,0.07719871452063622
weak_persistence,243,10,PM,0.3548709487998306,0.28431653649538347,0.13466349123018279
weak_persistence,243,10,VAR1,0.2639051892183119,0.211922172295941,0.07339453153881183
weak_persistence,244,1,ARHinc,0.276684513362276,0.22005035891385774,0.0806254987142479
weak_persistence,244,1,KernelARH,0.27524438719025035,0.2187758469938828,0.07990583745566758
weak_persistence,244,1,PA,0.2790141485520394,0.22164416185938235,0.08177597104191381
weak_persistence,244,1,PM,0.33995450481720146,0.2703714170837948,0.12316349798144903
weak_persistence,244,1,VAR1,0.27550475257728024,0.218931299494139,0.08009342313306944
weak_persistence,244,5,ARHinc,0.279398824855306,0.22222927543946752,0.08253724469178549
weak_persistence,244,5,KernelARH,0.2747204154387477,0.21821715163789207,0.07964529208738641
weak_persistence,244,5,PA,0.28278365921146403,0.22499107873495822,0.08454072649298595
weak_persistence,244,5,PM,0.3666519960594994,0.29147629153422544,0.14265541194946307
weak_persistence,244,5,VAR1,0.2747433058042425,0.21824278049435955,0.0796616197269424
weak_persistence,244,10,ARHinc,0.2788953372872671,0.22165628974335386,0.08233522568415116
weak_persistence,244,10,KernelARH,0.27410802466304685,0.21790434831107802,0.07938088874700412
weak_persistence,244,10,PA,0.28121550319239624,0.2235618818013781,0.08363671169862485
weak_persistence,244,10,PM,0.3787628492812439,0.3013757434999874,0.1513165367173142
weak_persistence,244,10,VAR1,0.27414687025561374,0.2179417371309646,0.07941108968688344
weak_persistence,245,1,ARHinc,0.2640334498978082,0.21086983009884716,0.07386687995953434
weak_persistence,245,1,KernelARH,0.26070041041105246,0.20856194235154676,0.07197070287603628
weak_persistence,245,1,PA,0.26781972425325934,0.21284545547291128,0.07581109071987803
weak_persistence,245,1,PM,0.3265647532263291,0.2603398085516618,0.11082733762797267
weak_persistence,245,1,VAR1,0.2617708099168922,0.2093344359246399,0.07270692997669023
weak_persistence,245,5,ARHinc,0.2630701208180954,0.21000941788153568,0.0733168688996687
weak_persistence,245,5,KernelARH,0.26117602914192,0.20879470136529596,0.0725056719008424
weak_persistence,245,5,PA,0.2663688047160476,0.21262553676959545,0.07532905234922005
weak_persistence,245,5,PM,0.3560584256967869,0.28476031772277455,0.133348130408171
weak_persistence,245,5,VAR1,0.26122781194583655,0.20883562731629793,0.07253795271434971
weak_persistence,245,10,ARHinc,0.2673358161637554,0.21389207505139932,0.07653933199645992
weak_persistence,245,10,KernelARH,0.26273947803236297,0.20999227025345066,0.07357415801890696
weak_persistence,245,10,PA,0.27045420527492686,0.216126774440672,0.07847945302280186
weak_persistence,245,10,PM,0.359935537069323,0.28774151973227696,0.13826318261300688
weak_persistence,245,10,VAR1,0.2627424588503532,0.20999107321987626,0.07358542567208876
weak_persistence,246,1,ARHinc,0.27783154632654306,0.2229575940565778,0.08201345705276153
weak_persistence,246,1,KernelARH,0.2761919202621796,0.2213984916185284,0.08153118274825395
weak_persistence,246,1,PA,0.2783462131005561,0.22347372108874486,0.08216631016716182
weak_persistence,246,1,PM,0.34044443085878373,0.2712035807844293,0.12388413801159749
weak_persistence,246,1,VAR1,0.27701093249517106,0.22215293044304324,0.08198667284630928
weak_persistence,246,5,ARHinc,0.27766308169988685,0.22254090567619408,0.08213052316909643
weak_persistence,246,5,KernelARH,0.27445246155410075,0.2198235967118582,0.08057985135558632
weak_persistence,246,5,PA,0.2797897366344215,0.22402823706646166,0.08313901011484137
weak_persistence,246,5,PM,0.3679469248988098,0.29448639651126085,0.14281952628836697
weak_persistence,246,5,VAR1,0.2745142366140187,0.21987331124641343,0.08062188620363865
weak_persistence,246,10,ARHinc,0.2754184187370364,0.22093107875124013,0.08073150057588126
weak_persistence,246,10,KernelARH,0.2748111219718807,0.22080097229503856,0.08071004301066591
weak_persistence,246,10,PA,0.27721080618344146,0.2222811058811124,0.08173533073554887
weak_persistence,246,10,PM,0.36793890983733285,0.2940990757748064,0.14572842299167937
weak_persistence,246,10,VAR1,0.2748849113269992,0.22085112227923415,0.08074924285355672
weak_persistence,247,1,ARHinc,0.26402568645459,0.2115114587554617,0.07351777386714098
weak_persistence,247,1,KernelARH,0.2586235239832691,0.2074331967790126,0.07042939030598434
weak_persistence,247,1,PA,0.2662289257845004,0.21353808759491585,0.075041409797335007
weak_persistence,247,1,PM,0.32824425462511786,0.2621298533800982,0.11237541329755422
weak_persistence,247,1,VAR1,0.2606041205799405,0.20907689780098132,0.07159444053123704
weak_persistence,247,5,ARHinc,0.2606238346652132,0.2087636432070124,0.07158772846173776
weak_persistence,247,5,KernelARH,0.2583284703236781,0.20717059149182693,0.07021773187076591
weak_persistence,247,5,PA,0.2628241721905531,0.21049250852809995,0.07292406089751649
weak_persistence,247,5,PM,0.36137035948733215,0.2885910702512501,0.13970279733675428
weak_persistence,247,5,VAR1,0.25828099747398803,0.2071394606937546,0.07018949175691476
weak_persistence,247,10,ARHinc,0.2618978594127525,0.20992030048521734,0.07232927502433913
weak_persistence,247,10,KernelARH,0.25669249955829415,0.20584234741840018,0.06933630796269263
weak_persistence,247,10,PA,0.2653733817088351,0.21242955354068646,0.07426169830089951
weak_persistence,247,10,PM,0.3570236571294316,0.28572457713464117,0.1345967080222188
weak_persistence,247,10,VAR1,0.2566609126270322,0.20583275327748055,0.06931565895251661
weak_persistence,248,1,ARHinc,0.26539493210195886,0.2115176385480766,0.07397436453085653
weak_persistence,248,1,KernelARH,0.2629070549211466,0.20992295124775945,0.07275402541362719
weak_persistence,248,1,PA,0.26815573248572633,0.2131154046034742,0.07527588056192751
weak_persistence,248,1,PM,0.3391072183448622,0.2692018674558902,0.12029125173425095
weak_persistence,248,1,VAR1,0.2630111270097549,0.20996784941797286,0.07282960611369797
weak_persistence,248,5,ARHinc,0.2642263576366366,0.21137434461350899,0.07351648270831589
weak_persistence,248,5,KernelARH,0.26069430903449753,0.20845401413362247,0.07135861645476328
weak_persistence,248,5,PA,0.2674986494477252,0.21375044641695698,0.07538738496099122
weak_persistence,248,5,PM,0.37532167712432973,0.3017317525144211,0.148798772867144
weak_persistence,248,5,VAR1,0.2607152443307627,0.20846548592116654,0.07137621697313248
weak_persistence,248,10,ARHinc,0.26468536376112134,0.21146015767608087,0.07399555030481626
weak_persistence,248,10,KernelARH,0.26109423597541775,0.2087976648875128,0.07171104426051807
weak_persistence,248,10,PA,0.2672234028255388,0.21352779095090402,0.07549766348358093
weak_persistence,248,10,PM,0.35647384541890603,0.2830447287562276,0.13453550751003773
weak_persistence,248,10,VAR1,0.2611223304831326,0.20882611851242727,0.07172901844234275
weak_persistence,249,1,ARHinc,0.2670201589535365,0.21450538812700926,0.0753224498509454
weak_persistence,249,1,KernelARH,0.2659161864895184,0.21377533019526035,0.07462516272249153
weak_persistence,249,1,PA,0.26786360116277813,0.21524529489358393,0.0757087308069318
weak_persistence,249,1,PM,0.3301986753922665,0.26226295930250154,0.11290974223460677
weak_persistence,249,1,VAR1,0.26597446109125233,0.2137956756522924,0.07465488633153525
weak_persistence,249,5,ARHinc,0.2696571494506205,0.21698724492655672,0.07696105524256958
weak_persistence,249,5,KernelARH,0.26771270549887227,0.21522747083198354,0.0758322016138177
weak_persistence,249,5,PA,0.2713343054199645,0.2182379491457599,0.07786348834465634
weak_persistence,249,5,PM,0.35935288824322126,0.287256866942634,0.13621013736553625
weak_persistence,249,5,VAR1,0.2677364295612271,0.2152477047872256,0.07585040450594446
weak_persistence,249,10,ARHinc,0.27106207253587655,0.21782045976942738,0.07737773687190841
weak_persistence,249,10,KernelARH,0.26924504072434835,0.21643783888279905,0.07659036100508389
weak_persistence,249,10,PA,0.2732999240911379,0.21969286952921904,0.07867263438556656
weak_persistence,249,10,PM,0.35842346398186664,0.28633495263359016,0.1385800646453927
weak_persistence,249,10,VAR1,0.26922054667113454,0.21642277513201783,0.07657908480948204
weak_persistence,250,1,ARHinc,0.25860718038903496,0.20717085234917798,0.07063884171875885
weak_persistence,250,1,KernelARH,0.25548496796852577,0.20476914186068684,0.06903678558059859
weak_persistence,250,1,PA,0.26150721288735557,0.20959017383980702,0.07240736224797466
weak_persistence,250,1,PM,0.3253520149373717,0.2600048120237061,0.10987241479851034
weak_persistence,250,1,VAR1,0.25572348710126613,0.2047987970732289,0.06913927506142595
weak_persistence,250,5,ARHinc,0.2596072540353731,0.2081264691508619,0.0712334168547007
weak_persistence,250,5,KernelARH,0.25604030358454666,0.20542807139290623,0.06945106625367804
weak_persistence,250,5,PA,0.2608195526419261,0.20914999919535235,0.07187328167818453
weak_persistence,250,5,PM,0.34714688419064704,0.27681752034335877,0.12806057460730028
weak_persistence,250,5,VAR1,0.2560894866276787,0.20548084146943266,0.06947540612955487
weak_persistence,250,10,ARHinc,0.26118613422513975,0.20925605107964573,0.07255895506433291
weak_persistence,250,10,KernelARH,0.2584846152919801,0.20760040157904922,0.07114897897562218
weak_persistence,250,10,PA,0.263368284454289,0.21079528318877347,0.07379311379159187
weak_persistence,250,10,PM,0.34468274946122085,0.2755724169654103,0.12662188788397766
weak_persistence,250,10,VAR1,0.2585027518532435,0.20761934293724346,0.07115311256599872
weak_persistence,251,1,ARHinc,0.27176927291557734,0.2175937582589832,0.07765565130951407
weak_persistence,251,1,KernelARH,0.2680299864529905,0.2148107123014293,0.07588201557746792
weak_persistence,251,1,PA,0.27506155022917966,0.220343125887074,0.07942401203431261
weak_persistence,251,1,PM,0.34367673799128196,0.2727798307542974,0.12348214699500627
weak_persistence,251,1,VAR1,0.267480522016597,0.2143618427098853,0.07559982774082699
weak_persistence,251,5,ARHinc,0.27520839755989474,0.22026498865480873,0.08000124320861342
weak_persistence,251,5,KernelARH,0.2702685476733731,0.21632735844376969,0.07716391288279424
weak_persistence,251,5,PA,0.27893905314285644,0.2229164609070894,0.08224793340301947
weak_persistence,251,5,PM,0.3707214318152713,0.295366878984108,0.1456427945318914
weak_persistence,251,5,VAR1,0.2703135435324986,0.2163714706158981,0.07718554475027073
weak_persistence,251,10,ARHinc,0.27466034537518463,0.21977745875104346,0.07970471279378065
weak_persistence,251,10,KernelARH,0.2699844042646575,0.21609966766018074,0.07703991687822062
weak_persistence,251,10,PA,0.2764384430362638,0.22096272572490644,0.08076864058410811
weak_persistence,251,10,PM,0.3684850758310266,0.2944012644564962,0.14497320500659527
weak_persistence,251,10,VAR1,0.27005824545833795,0.21617120677246357,0.07708354751573979
weak_persistence,252,1,ARHinc,0.27022512686016653,0.21743376705719233,0.0769087560832759
weak_persistence,252,1,KernelARH,0.2670501401721862,0.2148366165630849,0.07522799890327866
weak_persistence,252,1,PA,0.27233484605164754,0.21927048460964435,0.0780106466578554
weak_persistence,252,1,PM,0.342328775345951,0.2732775062565225,0.12164402049996974
weak_persistence,252,1,VAR1,0.26753461969792186,0.2150776014033096,0.07549009762852865
weak_persistence,252,5,ARHinc,0.26783346175362543,0.21522358890335502,0.07570504098548039
weak_persistence,252,5,KernelARH,0.2655095427066423,0.21344273133417338,0.07439161184271166
weak_persistence,252,5,PA,0.27089769014819653,0.2172776470909673,0.07732983564382033
weak_persistence,252,5,PM,0.36380013172981224,0.29191177536448826,0.13980546660063742
weak_persistence,252,5,VAR1,0.2655168023001621,0.21346415090071075,0.07439811834933772
weak_persistence,252,10,ARHinc,0.26728120211104167,0.21421117934328326,0.07544816003064118
weak_persistence,252,10,KernelARH,0.26455754607675785,0.21268835741936734,0.07392338098814319
weak_persistence,252,10,PA,0.2692418512661679,0.21577633037293686,0.07668251703709371
weak_persistence,252,10,PM,0.36941102789458463,0.2959248043070124,0.14539726225271538
weak_persistence,252,10,VAR1,0.26454692535644736,0.21269338205320798,0.07392076858467733
weak_persistence,253,1,ARHinc,0.27642942211844074,0.22161151270912688,0.08148563872570619
weak_persistence,253,1,KernelARH,0.2745375198712723,0.2199211126099118,0.08052095595797455
weak_persistence,253,1,PA,0.27892670182100565,0.22343349146433641,0.0829145597253523
weak_persistence,253,1,PM,0.3498203523544189,0.27808726011700347,0.13004501312583217
weak_persistence,253,1,VAR1,0.2747888045278206,0.2201671126304799,0.08072073282726704
weak_persistence,253,5,ARHinc,0.277396232471444,0.22207632802973326,0.08218376253373672
weak_persistence,253,5,KernelARH,0.2729791067164662,0.21832901346471728,0.07950730929264432
weak_persistence,253,5,PA,0.2798243342797438,0.22405888028114096,0.0834568993203779
weak_persistence,253,5,PM,0.376967497308599,0.3004565881502872,0.15148455245564998
weak_persistence,253,5,VAR1,0.2729843367910127,0.21834797426076735,0.07951267176776967
weak_persistence,253,10,ARHinc,0.2741272573136189,0.21947909947084332,0.08015206997080551
weak_persistence,253,10,KernelARH,0.27219671983146937,0.21781114549324215,0.07911871291144928
weak_persistence,253,10,PA,0.2760552980072403,0.221060445209936,0.08119790719026478
weak_persistence,253,10,PM,0.37904711120698875,0.30345665107473063,0.15315040724711618
weak_persistence,253,10,VAR1,0.2722436482743837,0.21786099680723722,0.07914503414023481
weak_persistence,254,1,ARHinc,0.2690730068519289,0.215812304794145,0.0772142145421182
weak_persistence,254,1,KernelARH,0.26963759408154714,0.2164649768316191,0.07801519355452073
weak_persistence,254,1,PA,0.2719185795178909,0.2180848288328672,0.07867149441422827
weak_persistence,254,1,PM,0.33825508187069087,0.26936419561801295,0.11991423715314024
weak_persistence,254,1,VAR1,0.2704196871214553,0.21710387285512017,0.07859499858519438
weak_persistence,254,5,ARHinc,0.2767998867461496,0.2219911078454658,0.08409004114601162
weak_persistence,254,5,KernelARH,0.27318970068628706,0.2195599805926279,0.08150994665194479
weak_persistence,254,5,PA,0.27870507619034135,0.223376913582854,0.0851916800445918
weak_persistence,254,5,PM,0.37709959166753954,0.30327279852073163,0.15434704564490037
weak_persistence,254,5,VAR1,0.27318065472405667,0.21954689394733312,0.08149308512986289
weak_persistence,254,10,ARHinc,0.276834532347427,0.22210910670843337,0.08388060712602455
weak_persistence,254,10,KernelARH,0.2729919286442323,0.2194331780622843,0.0814915310165451
weak_persistence,254,10,PA,0.27864964933120706,0.22339911029117787,0.08511749223667409
weak_persistence,254,10,PM,0.3672763055322348,0.29280322381531737,0.14471478118124464
weak_persistence,254,10,VAR1,0.27299437828613393,0.21943545370554235,0.0814876248893794
weak_persistence,255,1,ARHinc,0.2793717373173953,0.22565194039672173,0.08339384011232091
weak_persistence,255,1,KernelARH,0.2776347577752741,0.22417663719661582,0.08261224771764343
weak_persistence,255,1,PA,0.279912134054668,0.22587766831039088,0.08365180171231755
weak_persistence,255,1,PM,0.34939266875953634,0.28004430770207495,0.12860102515295718
weak_persistence,255,1,VAR1,0.2777486825744011,0.22420209501744418,0.08260467365581214
weak_persistence,255,5,ARHinc,0.27991640847685445,0.2256529747375154,0.0840272607289076
weak_persistence,255,5,KernelARH,0.2781739834110853,0.22447207180479864,0.08319083235210029
weak_persistence,255,5,PA,0.2820803906505265,0.2271824368010371,0.0851056175753563
weak_persistence,255,5,PM,0.37931781442175155,0.3045046352173371,0.15621682457489872
weak_persistence,255,5,VAR1,0.278153496748071,0.22445245347105267,0.08316846547999572
weak_persistence,255,10,ARHinc,0.2803582605938815,0.2255667220839896,0.08434995282268029
weak_persistence,255,10,KernelARH,0.27667360397489243,0.22312004506269287,0.08226709918618588
weak_persistence,255,10,PA,0.28164898905070546,0.22633240450143677,0.08510321493326099
weak_persistence,255,10,PM,0.37607505863985047,0.2999819787719611,0.15170730803509652
weak_persistence,255,10,VAR1,0.2766575974829945,0.2231100728181109,0.08224759529461856
weak_persistence,256,1,ARHinc,0.2630282720510024,0.21058746349193674,0.07364448020583807
weak_persistence,256,1,KernelARH,0.26030383291954023,0.2084920517435724,0.07189672018272712
weak_persistence,256,1,PA,0.26628166686268695,0.21344632194264235,0.07565265868907099
weak_persistence,256,1,PM,0.3275609574814582,0.2619975380950265,0.11220096404559136
weak_persistence,256,1,VAR1,0.25930494214159966,0.20764173727435822,0.0712150071761136
weak_persistence,256,5,ARHinc,0.261165416229955,0.20865336373097892,0.0721968807691673
weak_persistence,256,5,KernelARH,0.25982629648164923,0.20794352806559577,0.07164504427337137
weak_persistence,256,5,PA,0.26345336006517994,0.21053958966266126,0.07343088414334331
weak_persistence,256,5,PM,0.35729252460195426,0.2849595010484811,0.1354456607951191
weak_persistence,256,5,VAR1,0.2597169431281745,0.2078444587814232,0.07158531650796764
weak_persistence,256,10,ARHinc,0.26235198500224505,0.20984463960711208,0.07323704986380171
