moneda,fecha,PC,score,score_z
usdbrl,2025-10-31,PC3,-0.7454938727725076,-1.0935674735407042
usdbrl,2025-11-03,PC3,-0.8535469215983205,-1.2520708548942794
usdbrl,2025-11-04,PC3,-0.8304891066854708,-1.2182472685167844
usdbrl,2025-11-05,PC3,-1.072108573672997,-1.5726796786573722
usdbrl,2025-11-06,PC3,-1.0804218522134938,-1.584874454955883
usdbrl,2025-11-07,PC3,-1.1081011514326566,-1.625477312232101
usdbrl,2025-11-10,PC3,-1.034497485808682,-1.51750784715736
usdbrl,2025-11-11,PC3,-1.0909324025323823,-1.600292416628731
usdbrl,2025-11-12,PC3,-1.0779859153632203,-1.5813011709835396
usdbrl,2025-11-13,PC3,-0.9374157433672827,-1.3750983121014393
usdbrl,2025-11-14,PC3,-0.8769429657735194,-1.2863905909162097
usdbrl,2025-11-17,PC3,-0.6785081198373659,-0.9953058468849765
usdbrl,2025-11-18,PC3,-0.5954283413626317,-0.8734358399444084
usdbrl,2025-11-19,PC3,-0.5190026815953728,-0.7613267821535785
usdbrl,2025-11-20,PC3,-0.4968034557991641,-0.7287626630438729
usdbrl,2025-11-21,PC3,-0.10721906625547659,-0.1572800095114601
usdbrl,2025-11-24,PC3,-0.2615658901658211,-0.38369188550037825
usdbrl,2025-11-25,PC3,-0.3644740930332413,-0.5346482749845884
usdbrl,2025-11-26,PC3,-0.4784223478183365,-0.7017993538207985
usdbrl,2025-11-27,PC3,-0.4847875594793034,-0.7111365042506848
usdbrl,2025-11-28,PC3,-0.6753170631177323,-0.9906248750322679
usdbrl,2025-12-01,PC3,-0.6289568422411326,-0.9226189108406844
usdbrl,2025-12-02,PC3,-0.7191773383142228,-1.054963660483376
usdbrl,2025-12-03,PC3,-0.7512985433285098,-1.1020823643352533
usdbrl,2025-12-04,PC3,-0.741240383047372,-1.0873280151328855
usdbrl,2025-12-05,PC3,0.28108875986011195,0.4123300488275291
usdbrl,2025-12-08,PC3,0.023796142654989867,0.03490664182986794
usdbrl,2025-12-09,PC3,-0.01678995462385055,-0.024629241003125784
usdbrl,2025-12-10,PC3,0.06148363366406683,0.09019054936033392
usdbrl,2025-12-11,PC3,-0.12475435104275018,-0.18300257784232982
usdbrl,2025-12-12,PC3,-0.16675250655850934,-0.2446098136602874
usdbrl,2025-12-15,PC3,-0.10724819983448468,-0.15732274565665819
usdbrl,2025-12-16,PC3,0.15566017139241733,0.22833842983504118
usdbrl,2025-12-17,PC3,0.47931287928312094,0.7031056774266925
usdbrl,2025-12-18,PC3,0.3766773396412934,0.5525492585467073
usdbrl,2025-12-19,PC3,0.38483076332448574,0.5645095432164868
usdbrl,2025-12-22,PC3,0.6550879236820987,0.9609506822421149
usdbrl,2025-12-23,PC3,0.6446567405492621,0.9456491445618751
usdbrl,2025-12-24,PC3,0.6276801763281173,0.9207461653117907
usdbrl,2025-12-25,PC3,0.629338904485671,0.9231793592343653
usdbrl,2025-12-26,PC3,0.6084660205109779,0.89256085541109
usdbrl,2025-12-29,PC3,0.7286772917822705,1.0688991742310212
usdbrl,2025-12-30,PC3,0.707421288223904,1.0377186709997246
usdbrl,2025-12-31,PC3,0.6207203294489329,0.9105367424769735
usdbrl,2026-01-01,PC3,0.6338712880830973,0.9298279280030417
usdbrl,2026-01-02,PC3,0.46987847343531575,0.6892663157040103
usdbrl,2026-01-05,PC3,0.3374015412180526,0.4949354575193928
usdbrl,2026-01-06,PC3,-0.48477437715882327,-0.7111171670603612
usdbrl,2026-01-07,PC3,-0.565013918368608,-0.8288208203882085
usdbrl,2026-01-08,PC3,-0.5615869450033245,-0.8237937816131923
usdbrl,2026-01-09,PC3,-0.6144552514283955,-0.9013464784215848
usdbrl,2026-01-12,PC3,-0.6944155204092001,-1.0186404663758721
usdbrl,2026-01-13,PC3,-0.8388698276002496,-1.230540976261343
usdbrl,2026-01-14,PC3,-0.9326498798690721,-1.3681072508797083
usdbrl,2026-01-15,PC3,-1.034896347317554,-1.5180929384484898
usdbrl,2026-01-16,PC3,-1.0481022787550707,-1.5374647637649987
usdbrl,2026-01-19,PC3,-1.0203671414567157,-1.4967799974222953
usdbrl,2026-01-20,PC3,-0.8771949150816417,-1.2867601762051122
usdbrl,2026-01-21,PC3,-1.0330359735172767,-1.515363949853259
usdbrl,2026-01-22,PC3,-1.2082132938145418,-1.772332151170145
usdbrl,2026-01-23,PC3,-1.102413444504977,-1.6171339957779889
usdbrl,2026-01-26,PC3,-1.0177916819841466,-1.4930020472452543
usdbrl,2026-01-27,PC3,-0.46503417387865836,-0.6821601963638934
usdbrl,2026-01-28,PC3,-0.6315148818551596,-0.9263713077685424
usdbrl,2026-01-29,PC3,-0.469728869719957,-0.6890468615099362
usdbrl,2026-01-30,PC3,-0.30142470745956507,-0.4421609188730259
usdbrl,2026-02-02,PC3,-0.5732384941448583,-0.8408854783030062
usdbrl,2026-02-03,PC3,-0.7460787830446157,-1.0944254803894238
usdbrl,2026-02-04,PC3,-0.8210038009624356,-1.2043332415956456
usdbrl,2026-02-05,PC3,-0.6762941939850938,-0.9920582315935569
usdbrl,2026-02-06,PC3,-0.7299874237888705,-1.0708210112853418
usdbrl,2026-02-09,PC3,-0.7605748197953628,-1.1156897655362785
usdbrl,2026-02-10,PC3,-0.8542546039417978,-1.2531089565081097
usdbrl,2026-02-11,PC3,-0.8705944101354065,-1.2770778732623622
usdbrl,2026-02-12,PC3,-0.6842372020563856,-1.0037098568933487
usdbrl,2026-02-13,PC3,-0.5929250009610197,-0.8697636814755239
usdbrl,2026-02-16,PC3,-0.5212506714235363,-0.7646243660059949
usdbrl,2026-02-17,PC3,-0.5208922780700649,-0.7640986375883596
usdbrl,2026-02-18,PC3,-0.5702365030956372,-0.8364818475191885
usdbrl,2026-02-19,PC3,-0.526065962889471,-0.7716879332801034
usdbrl,2026-02-20,PC3,-0.5712787473255505,-0.8380107190913717
usdbrl,2026-02-23,PC3,-0.5769594667735756,-0.8463437855880376
usdbrl,2026-02-24,PC3,-0.7212199186430134,-1.0579599284491372
usdbrl,2026-02-25,PC3,-0.7828063399862898,-1.148301257402396
usdbrl,2026-02-26,PC3,-0.7079613959022731,-1.0385109567727493
usdbrl,2026-02-27,PC3,-0.6918146784887026,-1.0148252826004516
usdbrl,2026-03-02,PC3,-0.30839679401784736,-0.45238829613434717
usdbrl,2026-03-03,PC3,0.34511995604837953,0.506257626237358
usdbrl,2026-03-04,PC3,-0.17144948185982514,-0.251499822553909
usdbrl,2026-03-05,PC3,0.19521696804190486,0.28636442810712076
usdbrl,2026-03-06,PC3,0.5142299152987407,0.7543255951935864
usdbrl,2026-03-09,PC3,0.2055500230838402,0.3015220213602239
usdbrl,2026-03-10,PC3,-0.13704516452434168,-0.2010320135462576
usdbrl,2026-03-11,PC3,0.03184438294641206,0.04671263262789672
usdbrl,2026-03-12,PC3,0.7135978870582441,1.0467791446387948
usdbrl,2026-03-13,PC3,1.016255151469797,1.4907481054571785
usdbrl,2026-03-16,PC3,0.8189363103743896,1.201300432686659
usdbrl,2026-03-17,PC3,0.6761740416186293,0.9918819796823954
usdbrl,2026-03-18,PC3,0.8194116391908924,1.201997694128971
usdbrl,2026-03-19,PC3,1.1132202691786197,1.6329865632999734
usdbrl,2026-03-20,PC3,1.7727159849766285,2.60040305064678
usdbrl,2026-03-23,PC3,1.604746986698958,2.354008761185292
usdbrl,2026-03-24,PC3,1.6516706885490104,2.4228412975152023
usdbrl,2026-03-25,PC3,1.058002528156639,1.551987472966123
usdbrl,2026-03-26,PC3,1.0335609071207115,1.5161339767246387
usdbrl,2026-03-27,PC3,1.1780206451289497,1.72804245309414
usdars,2025-02-04,PC1,-2.5204149239792564,-0.11773127793101588
usdars,2025-02-05,PC1,-2.3577002297787364,-0.11013070046096304
usdars,2025-02-06,PC1,-3.56283150288669,-0.16642367171254857
usdars,2025-02-07,PC1,-3.0170422104234453,-0.1409292698696512
usdars,2025-02-10,PC1,-4.644091493820694,-0.2169304828321079
usdars,2025-02-11,PC1,-4.127158742368308,-0.19278400089618897
usdars,2025-02-12,PC1,-5.719763623325382,-0.2671762789653188
usdars,2025-02-13,PC1,-7.731543133018602,-0.36114865245756705
usdars,2025-02-14,PC1,-5.6426025362929275,-0.2635720020280378
usdars,2025-02-17,PC1,-6.901651049746405,-0.3223835052673527
usdars,2025-02-18,PC1,-6.692176697312899,-0.3125987341286259
usdars,2025-02-19,PC1,-7.369552559688453,-0.3442396854491292
usdars,2025-02-20,PC1,-9.051804919548054,-0.42281949318017087
usdars,2025-02-21,PC1,-6.463346943014883,-0.3019098514586201
usdars,2025-02-24,PC1,-9.862539999317882,-0.4606897962388872
usdars,2025-02-25,PC1,-8.248902805593202,-0.3853150763359081
usdars,2025-02-26,PC1,-13.17177825878786,-0.6152678562078804
usdars,2025-02-27,PC1,-16.007161600996547,-0.7477116459690978
usdars,2025-02-28,PC1,-13.879409235208279,-0.648322056278247
usdars,2025-03-03,PC1,-16.558111103932553,-0.7734470867645784
usdars,2025-03-04,PC1,-11.431653690607027,-0.5339847757031672
usdars,2025-03-05,PC1,-10.050710351765463,-0.4694794347430931
usdars,2025-03-06,PC1,-12.664636483382518,-0.5915787212394165
usdars,2025-03-07,PC1,-11.849952888352588,-0.5535239788080083
usdars,2025-03-10,PC1,-13.62372958153545,-0.6363789860791795
usdars,2025-03-11,PC1,-12.065474413464392,-0.5635912198529844
usdars,2025-03-12,PC1,-12.211120976694415,-0.5703945266625866
usdars,2025-03-13,PC1,-11.908750705830004,-0.5562704877757626
usdars,2025-03-14,PC1,-9.22280266079066,-0.4308069806403803
usdars,2025-03-17,PC1,-12.209450136183278,-0.5703164799145201
usdars,2025-03-18,PC1,-11.410581485131068,-0.5330004704382258
usdars,2025-03-19,PC1,-11.482548118760873,-0.5363621088990286
usdars,2025-03-20,PC1,-15.760175996822197,-0.7361746841246957
usdars,2025-03-21,PC1,-14.786703584177605,-0.6907027461192293
usdars,2025-03-24,PC1,-14.539321963551822,-0.6791472859226451
usdars,2025-03-25,PC1,-13.906250274870537,-0.6495758299606555
usdars,2025-03-26,PC1,-12.934498028035588,-0.6041842427407268
usdars,2025-03-27,PC1,-11.812156480932813,-0.551758468175455
usdars,2025-03-28,PC1,-11.346327332446975,-0.529999090214715
usdars,2025-03-31,PC1,-12.879560484134496,-0.6016180512821969
usdars,2025-04-01,PC1,-11.114221404328628,-0.5191571739600712
usdars,2025-04-02,PC1,-9.745439096753154,-0.45521988778268163
usdars,2025-04-03,PC1,-11.922288219134224,-0.5569028395072774
usdars,2025-04-04,PC1,-13.702250256528345,-0.6400467708248453
usdars,2025-04-07,PC1,-14.296937451248608,-0.6678252460026901
usdars,2025-04-08,PC1,-12.439978656102328,-0.5810847137443554
usdars,2025-04-09,PC1,-13.34064847475747,-0.6231559646861463
usdars,2025-04-10,PC1,-13.623464379087997,-0.6363665981890936
usdars,2025-04-11,PC1,-15.095200576311456,-0.7051129707121113
usdars,2025-04-14,PC1,-19.79404044465683,-0.9246008086987666
usdars,2025-04-15,PC1,-20.87887137749146,-0.975274422335395
usdars,2025-04-16,PC1,-21.387800296707308,-0.9990470367034828
usdars,2025-04-17,PC1,-18.618242011338033,-0.8696780057797312
usdars,2025-04-18,PC1,-15.737208876550106,-0.7351018653620772
usdars,2025-04-21,PC1,-18.14129213237279,-0.8473991665991696
usdars,2025-04-22,PC1,-18.461022724543287,-0.8623341246696619
usdars,2025-04-23,PC1,-16.18437825909476,-0.7559896256898441
usdars,2025-04-24,PC1,-16.98886950567186,-0.7935682726192563
usdars,2025-04-25,PC1,-16.06381787497994,-0.750358121148805
usdars,2025-04-28,PC1,-16.820734420764634,-0.7857145028995011
usdars,2025-04-29,PC1,-19.383754570557837,-0.9054359165156747
usdars,2025-04-30,PC1,-20.748625890596276,-0.9691905162804713
usdars,2025-05-01,PC1,-18.733554451804547,-0.8750643732576833
usdars,2025-05-02,PC1,-13.856757939157589,-0.6472639900029407
usdars,2025-05-05,PC1,-17.328097659725284,-0.8094139826675982
usdars,2025-05-06,PC1,-15.514719554564858,-0.7247091510696331
usdars,2025-05-07,PC1,-14.151917157780378,-0.6610511929237669
usdars,2025-05-08,PC1,-15.483722936783893,-0.7232612658868511
usdars,2025-05-09,PC1,-14.891186026950837,-0.6955832328168823
usdars,2025-05-12,PC1,-15.888242024354067,-0.7421567853007478
usdars,2025-05-13,PC1,-14.983917806869743,-0.6999148334794565
usdars,2025-05-14,PC1,-15.522687141428557,-0.7250813255773164
usdars,2025-05-15,PC1,-15.421100355260373,-0.720336098098024
usdars,2025-05-16,PC1,-14.445648029136237,-0.6747716762154301
usdars,2025-05-19,PC1,-18.204639216545328,-0.8503581766819467
usdars,2025-05-20,PC1,-16.3243892353119,-0.7625296882000234
usdars,2025-05-21,PC1,-15.53928940549257,-0.7258568350960898
usdars,2025-05-22,PC1,-18.757996821204976,-0.8762061024855959
usdars,2025-05-23,PC1,-17.631682282084835,-0.8235947452121105
usdars,2025-05-26,PC1,-20.185074607682154,-0.9428664328583685
usdars,2025-05-27,PC1,-18.212142743989574,-0.850708674477606
usdars,2025-05-28,PC1,-16.45761432793637,-0.7687527748267258
usdars,2025-05-29,PC1,-16.699091906110507,-0.7800324508830964
usdars,2025-05-30,PC1,-15.176600339000935,-0.7089152407246946
usdars,2025-06-02,PC1,-17.141141345723355,-0.800681053198204
usdars,2025-06-03,PC1,-15.813887493453228,-0.7386836056033763
usdars,2025-06-04,PC1,-13.74183171036479,-0.6418956628855125
usdars,2025-06-05,PC1,-14.196104725430226,-0.6631152414891779
usdars,2025-06-06,PC1,-13.914370899174013,-0.6499551530109001
usdars,2025-06-09,PC1,-16.509364202338578,-0.7711700668321717
usdars,2025-06-10,PC1,-18.247498374640486,-0.8523601738156662
usdars,2025-06-11,PC1,-14.67769198706511,-0.6856106977762157
usdars,2025-06-12,PC1,-15.1064103665648,-0.7056365920092671
usdars,2025-06-13,PC1,-12.967637323957092,-0.6057322147121088
usdars,2025-06-16,PC1,-16.031033005828853,-0.7488267048311041
usdars,2025-06-17,PC1,-15.842015626976458,-0.739997500817215
usdars,2025-06-18,PC1,-17.61534682478524,-0.8228316985227851
usdars,2025-06-19,PC1,-14.734633220429103,-0.688270483713496
usdars,2025-06-20,PC1,-9.649838416201423,-0.4507542777018381
usdars,2025-06-23,PC1,-12.11955065346453,-0.5661171788847097
usdars,2025-06-24,PC1,-11.080203431384401,-0.5175681580447776
usdars,2025-06-25,PC1,-11.091794749124194,-0.518109600899058
usdars,2025-06-26,PC1,-9.142233138102414,-0.42704349202660746
usdars,2025-06-27,PC1,-8.801176547603745,-0.41111237375548987
usdars,2025-06-30,PC1,-11.767981470565367,-0.5496950061741412
usdars,2025-07-01,PC1,-10.267740980868883,-0.47961716765025164
usdars,2025-07-02,PC1,-11.118973236810932,-0.5193791371397577
usdars,2025-07-03,PC1,-11.872960705395844,-0.5545986985603533
usdars,2025-07-04,PC1,-7.661302290507164,-0.3578676275464914
usdars,2025-07-07,PC1,-12.053901661889896,-0.5630506442441507
usdars,2025-07-08,PC1,-9.422226029727486,-0.4401222595854729
usdars,2025-07-09,PC1,-8.782271739217514,-0.4102293099277142
usdars,2025-07-10,PC1,-9.747917277402243,-0.45533564625244205
usdars,2025-07-11,PC1,-9.715255432752562,-0.4538099765408375
usdars,2025-07-14,PC1,-13.412783610950207,-0.6265254740819607
usdars,2025-07-15,PC1,-9.349490751264508,-0.4367247169020662
usdars,2025-07-16,PC1,-8.967588034369957,-0.41888563236183657
usdars,2025-07-17,PC1,-10.221594578203367,-0.4774616198053147
usdars,2025-07-18,PC1,-8.760873014707865,-0.4092297526093354
usdars,2025-07-21,PC1,-13.19026681809972,-0.6161314765960076
usdars,2025-07-22,PC1,-10.963046518235391,-0.5120956332742491
usdars,2025-07-23,PC1,-11.766240945266606,-0.5496137043750824
usdars,2025-07-24,PC1,-11.76085046965034,-0.5493619094912634
usdars,2025-07-25,PC1,-8.553333278370921,-0.39953534945850894
usdars,2025-07-28,PC1,-19.90680970477219,-0.9298683815013253
usdars,2025-07-29,PC1,-18.29899982573608,-0.8547658617026483
usdars,2025-07-30,PC1,-17.490066529409468,-0.8169797218764644
usdars,2025-07-31,PC1,-19.226613156587575,-0.8980956729285604
usdars,2025-08-01,PC1,-18.479288801705536,-0.8631873526785259
usdars,2025-08-04,PC1,-22.604038837813953,-1.055858840328011
usdars,2025-08-05,PC1,-20.319329184219768,-0.9491376077801968
usdars,2025-08-06,PC1,-19.57550874523502,-0.914392959190898
usdars,2025-08-07,PC1,-20.7571642812804,-0.969589353645364
usdars,2025-08-08,PC1,-20.76523313640944,-0.969966258502078
usdars,2025-08-11,PC1,-24.025987528017662,-1.1222795851257412
usdars,2025-08-12,PC1,-21.966629756614683,-1.026084780120517
usdars,2025-08-13,PC1,-26.32692982547392,-1.2297590618372043
usdars,2025-08-14,PC1,-26.40925837533745,-1.2336047164924855
usdars,2025-08-15,PC1,-21.128702577361985,-0.9869443049995392
usdars,2025-08-18,PC1,-23.12322924606091,-1.0801107798284864
usdars,2025-08-19,PC1,-19.96426529512297,-0.9325521936038179
usdars,2025-08-20,PC1,-18.91883394449844,-0.8837189766095883
usdars,2025-08-21,PC1,-20.329166616841206,-0.9495971247839502
usdars,2025-08-22,PC1,-18.73169905409201,-0.874977705645264
usdars,2025-08-25,PC1,-20.616116604681224,-0.9630008657510755
usdars,2025-08-26,PC1,-17.505356680564994,-0.8176939411973277
usdars,2025-08-27,PC1,-18.779833152772287,-0.8772261008978757
usdars,2025-08-28,PC1,-21.001272521977008,-0.9809919107629556
usdars,2025-08-29,PC1,-15.46279521504949,-0.7222837096120747
usdars,2025-09-01,PC1,-17.29831257619774,-0.8080226895461294
usdars,2025-09-02,PC1,-15.805364531542017,-0.738285488932975
usdars,2025-09-03,PC1,-14.355557057165681,-0.6705634305177752
usdars,2025-09-04,PC1,-15.129122204894946,-0.7066974862792269
usdars,2025-09-05,PC1,-14.632574305130156,-0.6835032025773297
usdars,2025-09-08,PC1,-15.906970396484208,-0.7430316076022155
usdars,2025-09-09,PC1,-15.249824756034487,-0.7123356315941087
usdars,2025-09-10,PC1,-15.491888826895158,-0.7236427033514118
usdars,2025-09-11,PC1,-16.685051807551428,-0.7793766228565634
usdars,2025-09-12,PC1,-16.451965615116354,-0.7684889174068071
usdars,2025-09-15,PC1,-16.81035642891908,-0.7852297357959934
usdars,2025-09-16,PC1,-14.845672509198764,-0.6934572477034361
usdars,2025-09-17,PC1,-13.614763767444462,-0.6359601833096111
usdars,2025-09-18,PC1,-14.538701713499128,-0.6791183133790192
usdars,2025-09-19,PC1,-14.052020135640605,-0.656384896130281
usdars,2025-09-22,PC1,-14.120836894151575,-0.6595994005539317
usdars,2025-09-23,PC1,-15.311816128688601,-0.7152313149412555
usdars,2025-09-24,PC1,-15.552702844146815,-0.7264833911679449
usdars,2025-09-25,PC1,-14.179588801985277,-0.662343765033105
usdars,2025-09-26,PC1,-13.729154604526453,-0.641303501707361
usdars,2025-09-29,PC1,-17.703275334143985,-0.8269389332780176
usdars,2025-09-30,PC1,-18.317890302583972,-0.8556482560889336
usdars,2025-10-01,PC1,-18.787474884438858,-0.8775830543606377
usdars,2025-10-02,PC1,-14.984861460377378,-0.6999589125445029
usdars,2025-10-03,PC1,-9.677285165778795,-0.45203634474248827
usdars,2025-10-06,PC1,-14.218338431595216,-0.6641538016941041
usdars,2025-10-07,PC1,-9.953840783726719,-0.4649545535700277
usdars,2025-10-08,PC1,-16.285414311327344,-0.7607091277977219
usdars,2025-10-09,PC1,-14.309298353777121,-0.6684026369859037
usdars,2025-10-10,PC1,-10.937202395764901,-0.5108884266605648
usdars,2025-10-13,PC1,-14.765830263431937,-0.6897277309728456
usdars,2025-10-14,PC1,-11.896544960760288,-0.5557003443634673
usdars,2025-10-15,PC1,-14.39025863593102,-0.672184378392428
usdars,2025-10-16,PC1,-14.515949061631492,-0.6780555126650529
usdars,2025-10-17,PC1,-11.538270079920649,-0.5389649413270343
usdars,2025-10-20,PC1,-14.076927856823872,-0.6575483624378943
usdars,2025-10-21,PC1,-11.252770234347519,-0.5256289380568407
usdars,2025-10-22,PC1,-12.71678123116098,-0.5940144582027798
usdars,2025-10-23,PC1,-13.33245742610301,-0.6227733520391135
usdars,2025-10-24,PC1,-7.172104984142546,-0.33501669792741606
usdars,2025-10-27,PC1,-9.676984102546317,-0.45202228175676307
usdars,2025-10-28,PC1,-8.203229324826275,-0.38318161917887844
usdars,2025-10-29,PC1,-4.927442712358651,-0.23016612143446794
usdars,2025-10-30,PC1,-6.9061582679278395,-0.3225940422513095
usdars,2025-10-31,PC1,-4.29031840942826,-0.2004053635246247
usdars,2025-11-03,PC1,-4.138421407716735,-0.1933100920456122
usdars,2025-11-04,PC1,-5.659014166150026,-0.26433860681902854
usdars,2025-11-05,PC1,-7.233795654078466,-0.3378983351288454
usdars,2025-11-06,PC1,-2.606291567886354,-0.12174266785551571
usdars,2025-11-07,PC1,-3.617678434053255,-0.1689856305532935
usdars,2025-11-10,PC1,-6.393626111560117,-0.29865311682041096
usdars,2025-11-11,PC1,-5.04967257094976,-0.2358756089146242
usdars,2025-11-12,PC1,-0.7581825465284029,-0.03541551800004958
usdars,2025-11-13,PC1,-0.3223865956207007,-0.015059022833562358
usdars,2025-11-14,PC1,1.0240994701017159,0.04783678202999846
usdars,2025-11-17,PC1,1.2545113773720586,0.05859956875823774
usdars,2025-11-18,PC1,5.616172797479364,0.2623374406483617
usdars,2025-11-19,PC1,4.59886430498488,0.21481787244871053
usdars,2025-11-20,PC1,5.8140073571147,0.2715785046109632
usdars,2025-11-21,PC1,8.360543621219195,0.3905299382889382
usdars,2025-11-24,PC1,8.064324736115022,0.3766932372129284
usdars,2025-11-25,PC1,10.390370415115926,0.4853453197368405
usdars,2025-11-26,PC1,10.401843915551737,0.48588125921878794
usdars,2025-11-27,PC1,13.563243799014767,0.6335536304581395
usdars,2025-11-28,PC1,14.116088083841092,0.6593775785431245
usdars,2025-12-01,PC1,14.050964358268875,0.6563355796395706
usdars,2025-12-02,PC1,19.569781989039637,0.9141254562814095
usdars,2025-12-03,PC1,17.513714709959796,0.8180843536934103
usdars,2025-12-04,PC1,20.985218320882012,0.9802420018518894
usdars,2025-12-05,PC1,44.3091710314002,2.0697287894783245
usdars,2025-12-08,PC1,32.52015545168779,1.5190512575595287
usdars,2025-12-09,PC1,35.48917768370925,1.6577374628568753
usdars,2025-12-10,PC1,36.70375398139737,1.7144716213127316
usdars,2025-12-11,PC1,28.06608097596537,1.310996672960094
usdars,2025-12-12,PC1,26.021572408561884,1.2154954901622634
usdars,2025-12-15,PC1,23.4477494451962,1.0952694655651605
usdars,2025-12-16,PC1,27.08679268206845,1.265253068918366
usdars,2025-12-17,PC1,31.070670689779963,1.4513442733890336
usdars,2025-12-18,PC1,20.677167881701124,0.96585263622524975
usdars,2025-12-19,PC1,16.342877296589084,0.7633932853244176
usdars,2025-12-22,PC1,13.116358013409567,0.612679117246862
usdars,2025-12-23,PC1,15.677813708419087,0.7323274535061306
usdars,2025-12-24,PC1,14.993655839282832,0.70036970739312
usdars,2025-12-25,PC1,15.819269068493478,0.7389349847317658
usdars,2025-12-26,PC1,17.335366491980555,0.8097535175998575
usdars,2025-12-29,PC1,14.379031425735416,0.6716599433911298
usdars,2025-12-30,PC1,14.299550828361262,0.6679473196439231
usdars,2025-12-31,PC1,17.020719881493196,0.7950560377536208
usdars,2026-01-01,PC1,23.339173221442447,1.0901977539775811
usdars,2026-01-02,PC1,20.838055000732822,0.9733678457036703
usdars,2026-01-05,PC1,26.305141960864677,1.2287413273683951
usdars,2026-01-06,PC1,27.432253815625614,1.281389928108586
usdars,2026-01-07,PC1,28.82329034940511,1.3463667330038813
usdars,2026-01-08,PC1,29.282507433773187,1.3678172543748037
usdars,2026-01-09,PC1,25.81396145629793,1.2057977604392855
usdars,2026-01-12,PC1,22.75650845167938,1.0629808591334242
usdars,2026-01-13,PC1,23.471450485131648,1.0963765665005447
usdars,2026-01-14,PC1,24.11242760030113,1.1263172933925667
usdars,2026-01-15,PC1,24.46474399685996,1.142774369252693
usdars,2026-01-16,PC1,23.408475614459377,1.0934349429086319
usdars,2026-01-19,PC1,24.49181403181095,1.1440388395500622
usdars,2026-01-20,PC1,27.840991893758403,1.3004825210859623
usdars,2026-01-21,PC1,29.567241034596528,1.3811174655328564
usdars,2026-01-22,PC1,29.426464574179896,1.3745416464366547
usdars,2026-01-23,PC1,31.262826109576306,1.460320058653103
usdars,2026-01-26,PC1,42.954666655818926,2.0064584407817034
usdars,2026-01-27,PC1,47.15512360687832,2.2026662794345864
usdars,2026-01-28,PC1,49.15368985379333,2.2960214472843363
usdars,2026-01-29,PC1,47.42922416382088,2.2154698097356613
usdars,2026-01-30,PC1,47.64761553129163,2.2256711041879416
usdars,2026-02-02,PC1,36.187477529841836,1.6903557958472324
usdars,2026-02-03,PC1,32.96737155070688,1.5399412000638026
usdars,2026-02-04,PC1,36.835740585789566,1.720636856828928
usdars,2026-02-05,PC1,37.676451231298294,1.7599073506370206
usdars,2026-02-06,PC1,37.43167339167011,1.7484735158368676
usdars,2026-02-09,PC1,32.27110445940958,1.5074178192268397
usdars,2026-02-10,PC1,27.381993355614668,1.2790422082430224
usdars,2026-02-11,PC1,24.06307502101083,1.1240119816068925
usdars,2026-02-12,PC1,23.766268480467375,1.110147830516525
usdars,2026-02-13,PC1,27.709201233405548,1.2943264383255026
usdars,2026-02-16,PC1,28.062843154874916,1.3108454308725057
usdars,2026-02-17,PC1,32.59672450653678,1.5226278800400483
usdars,2026-02-18,PC1,34.783810957092186,1.6247890283175597
usdars,2026-02-19,PC1,36.12473492411599,1.6874250215994893
usdars,2026-02-20,PC1,34.74980537457986,1.6232005911725977
usdars,2026-02-23,PC1,32.249464332019365,1.5064069857216098
usdars,2026-02-24,PC1,29.918113982277077,1.3975071163513952
usdars,2026-02-25,PC1,28.20378314017732,1.3174288883910927
usdars,2026-02-26,PC1,29.090809806145682,1.358862853072776
usdars,2026-02-27,PC1,31.944355223251442,1.492155012785769
usdars,2026-03-02,PC1,35.83381340375985,1.6738357660990149
usdars,2026-03-03,PC1,40.83647376390507,1.9075153843441177
usdars,2026-03-04,PC1,33.29107891001107,1.5550619171822317
usdars,2026-03-05,PC1,41.064714502753205,1.9181767534722158
usdars,2026-03-06,PC1,48.945288498769465,2.286286797002716
usdars,2026-03-09,PC1,43.63618549538821,2.0382929149998916
usdars,2026-03-10,PC1,30.99240502795043,1.4476884005810913
usdars,2026-03-11,PC1,35.78907636625106,1.6717460512085627
usdars,2026-03-12,PC1,49.63717873155448,2.318605730095352
usdars,2026-03-13,PC1,55.10347076516936,2.5739420798919017
usdars,2026-03-16,PC1,45.68260099369836,2.133883172580779
usdars,2026-03-17,PC1,41.825796923953185,1.9537277277210268
usdars,2026-03-18,PC1,42.10688212083864,1.9668575180273662
usdars,2026-03-19,PC1,49.89530375437297,2.3306630261037466
usdars,2026-03-20,PC1,52.92292038438567,2.4720862384269906
usdars,2026-03-23,PC1,51.22919624866211,2.392970571770598
usdars,2026-03-24,PC1,46.22558967570289,2.1592467549125103
usdars,2026-03-25,PC1,34.139270904366725,1.5946818727999719
usdars,2026-03-26,PC1,34.41805694601875,1.6077042671052726
usdars,2026-03-27,PC1,35.12842695319214,1.6408864102328602
usdars,2025-02-04,PC2,-0.23687765154565818,-0.09955239540197723
usdars,2025-02-05,PC2,0.08906347440909584,0.03743064051164687
usdars,2025-02-06,PC2,-0.04068806683766189,-0.017099943753807207
usdars,2025-02-07,PC2,-0.33202047030656917,-0.13953799746760454
usdars,2025-02-10,PC2,-0.10048260346623061,-0.042229749434010824
usdars,2025-02-11,PC2,-0.24234652878729415,-0.10185079639511307
