Par,basis_id,K_DELTA,K_TENOR,TRAIN_SIZE,h,fecha,Modelo,K0,RMSE,MAE,WRMSE_short,WRMSE_long
USDBRL,base_4x8,4,8,132,5,2026-01-26,KernelARH,6,0.6931456904423078,0.5582937166849137,0.7455001352279923,0.6892845396050619
USDBRL,base_4x8,4,8,132,10,2026-02-02,PM,5,0.9115502697222844,0.6625615384615384,1.3809487437288304,0.5276760667988896
USDBRL,base_4x8,4,8,132,10,2026-02-02,PA,5,1.0324974306162635,0.8366851306789519,1.303426659844366,0.8155321542209939
USDBRL,base_4x8,4,8,132,10,2026-02-02,VAR1,5,180.12161011306907,138.0663775984121,265.80947982065493,104.13435288883377
USDBRL,base_4x8,4,8,132,10,2026-02-02,ARHinc,5,1.0143404170468107,0.8203556125167557,1.2734696053560957,0.807886769511463
USDBRL,base_4x8,4,8,132,10,2026-02-02,KernelARH,5,0.869033147726698,0.6990453324566127,1.0326024108726302,0.7457561354580855
USDBRL,base_4x8,4,8,132,1,2026-01-21,PM,7,0.28329601941323584,0.20406153846153824,0.4273432398985616,0.18618767264062916
USDBRL,base_4x8,4,8,132,1,2026-01-21,PA,7,0.6302554399590368,0.4938306542999463,0.7037448401845269,0.6295760771215112
USDBRL,base_4x8,4,8,132,1,2026-01-21,VAR1,7,275.4604827592309,224.71060301626028,380.0011358944611,186.51583776060664
USDBRL,base_4x8,4,8,132,1,2026-01-21,ARHinc,7,0.8871282170099192,0.6907435734520663,1.225969242737595,0.6966229029349735
USDBRL,base_4x8,4,8,132,1,2026-01-21,KernelARH,7,0.7779573621527919,0.6162974035388107,1.0174566725584946,0.6665598735372286
USDBRL,base_4x8,4,8,132,5,2026-01-27,PM,6,1.247909112814773,0.8832307692307695,1.9982524430282929,0.6937352892514396
USDBRL,base_4x8,4,8,132,5,2026-01-27,PA,6,1.3148860613528441,1.0129440128814744,1.9361529035048561,0.9107719871190255
USDBRL,base_4x8,4,8,132,5,2026-01-27,VAR1,6,315.490675009473,239.25001416683736,473.1598944621814,180.1585889764309
USDBRL,base_4x8,4,8,132,5,2026-01-27,ARHinc,6,1.1088804787787578,0.8451324157683976,1.5850423047543596,0.8265472069986077
USDBRL,base_4x8,4,8,132,5,2026-01-27,KernelARH,6,1.3414337676568069,1.0375976325406233,1.9514847549729832,0.9515361547928852
USDBRL,base_4x8,4,8,132,10,2026-02-03,PM,5,0.5106710423173987,0.34515384615384603,0.7331774985446655,0.35035117532522697
USDBRL,base_4x8,4,8,132,10,2026-02-03,PA,5,0.7461504966744236,0.5768320829030658,0.8314375072561943,0.6983888714568851
USDBRL,base_4x8,4,8,132,10,2026-02-03,VAR1,5,307.3570014291771,234.96111493610593,454.8743358323081,176.80300517613665
USDBRL,base_4x8,4,8,132,10,2026-02-03,ARHinc,5,0.6917690326299099,0.5623533117515064,0.7351885466282103,0.6781600886058944
USDBRL,base_4x8,4,8,132,10,2026-02-03,KernelARH,5,0.8383341474810148,0.6577304800929933,0.7255577718781476,0.8606354284572433
USDBRL,base_4x8,4,8,132,1,2026-01-22,PM,7,0.18964805460479855,0.1496923076923078,0.26283944136708803,0.11881648549141671
USDBRL,base_4x8,4,8,132,1,2026-01-22,PA,7,0.5850807789140007,0.4660255217845346,0.5461797549193145,0.6314598323483304
USDBRL,base_4x8,4,8,132,1,2026-01-22,VAR1,7,268.10930544193025,217.6451940030136,370.7315420065845,181.3213238582815
USDBRL,base_4x8,4,8,132,1,2026-01-22,ARHinc,7,0.6366798139306524,0.5086478893371943,0.6859623372337134,0.6469330780000613
USDBRL,base_4x8,4,8,132,1,2026-01-22,KernelARH,7,0.5823381788549592,0.4708628888768104,0.546720736698638,0.6307538414547454
USDBRL,base_4x8,4,8,132,5,2026-01-28,PM,6,1.02878601441774,0.7091769230769229,1.6113340011392572,0.5601295130664731
USDBRL,base_4x8,4,8,132,5,2026-01-28,PA,6,1.1505618907753796,0.8857773416704339,1.6053744566248997,0.8346494284258662
USDBRL,base_4x8,4,8,132,5,2026-01-28,VAR1,6,344.0531917538701,255.21797336083438,521.6276741856074,190.64095628537154
USDBRL,base_4x8,4,8,132,5,2026-01-28,ARHinc,6,1.392566453926027,1.089849358259416,2.0066397292567517,0.939706574621371
USDBRL,base_4x8,4,8,132,5,2026-01-28,KernelARH,6,1.2403552544952403,0.9492237498169912,1.7814791374665235,0.8582813320568109
USDBRL,base_4x8,4,8,132,10,2026-02-04,PM,5,0.6609802379799262,0.4461000000000001,1.039147629908055,0.376576240140385
USDBRL,base_4x8,4,8,132,10,2026-02-04,PA,5,0.8331123628415362,0.6588022124598751,1.0416244869220979,0.7163414603341586
USDBRL,base_4x8,4,8,132,10,2026-02-04,VAR1,5,329.5086739939001,248.21916392931243,492.1105206405065,186.008509305546
USDBRL,base_4x8,4,8,132,10,2026-02-04,ARHinc,5,1.0578051523389558,0.831723848240641,1.4506549256093857,0.7917744254222402
USDBRL,base_4x8,4,8,132,10,2026-02-04,KernelARH,5,0.8203704030668753,0.652048503605175,1.041379923683411,0.7089118817030635
USDBRL,base_4x8,4,8,132,1,2026-01-23,PM,7,0.29650325915967224,0.1937692307692308,0.487089907311277,0.14128917729826113
USDBRL,base_4x8,4,8,132,1,2026-01-23,PA,7,0.651137533446784,0.5258529043511989,0.7351960279588716,0.6455236306942318
USDBRL,base_4x8,4,8,132,1,2026-01-23,VAR1,7,304.212149265094,250.83888385944175,414.6201890706656,212.70498421005965
USDBRL,base_4x8,4,8,132,1,2026-01-23,ARHinc,7,0.8511915295054812,0.6884684649778051,1.1335578300530063,0.7072532656901758
USDBRL,base_4x8,4,8,132,1,2026-01-23,KernelARH,7,0.6020476510453753,0.48524778472475955,0.6049411842975086,0.6382381765690949
USDBRL,base_4x8,4,8,132,5,2026-01-29,PM,6,1.4340814669488455,1.0806923076923074,2.196888172636946,0.7984115258937936
USDBRL,base_4x8,4,8,132,5,2026-01-29,PA,6,1.5610331469724579,1.2302715092146383,2.298809582637053,1.0141567985436142
USDBRL,base_4x8,4,8,132,5,2026-01-29,VAR1,6,377.13552267271166,283.1141650765565,569.5916764261655,213.83764938494076
USDBRL,base_4x8,4,8,132,5,2026-01-29,ARHinc,6,1.8689008367099862,1.4687799565110655,2.789876886290485,1.1586467658797013
USDBRL,base_4x8,4,8,132,5,2026-01-29,KernelARH,6,1.5271912852773666,1.1804173176846782,2.289908702257523,0.9821423696333601
USDBRL,base_4x8,4,8,132,10,2026-02-05,PM,5,0.9267231974086892,0.6953076923076925,1.361269245777292,0.5442512613366233
USDBRL,base_4x8,4,8,132,10,2026-02-05,PA,5,1.0858649106343383,0.8684395697776789,1.4678836059307117,0.821305159958997
USDBRL,base_4x8,4,8,132,10,2026-02-05,VAR1,5,359.6422488906407,274.7486568715346,534.3479331400172,206.24040901356554
USDBRL,base_4x8,4,8,132,10,2026-02-05,ARHinc,5,1.371165816596454,1.1075435048996995,1.943935774765729,0.9411199528231292
USDBRL,base_4x8,4,8,132,10,2026-02-05,KernelARH,5,0.9770741892869316,0.7642960827075953,1.3378649713068156,0.7592312774381356
USDBRL,base_4x8,4,8,132,1,2026-01-26,PM,7,0.2558192345568073,0.15603846153846163,0.22484523675333928,0.22666715424064754
USDBRL,base_4x8,4,8,132,1,2026-01-26,PA,7,0.6402767344020411,0.5137998371812615,0.5932508070251041,0.6776811617056187
USDBRL,base_4x8,4,8,132,1,2026-01-26,VAR1,7,356.9030338427003,292.52262297064516,485.25468467296827,249.1732461984324
USDBRL,base_4x8,4,8,132,1,2026-01-26,ARHinc,7,0.6998026525946893,0.5694257685441684,0.7279582841200202,0.6989491590325132
USDBRL,base_4x8,4,8,132,1,2026-01-26,KernelARH,7,0.7721374079992096,0.6331114617511074,0.8571291699472631,0.7245546182502782
USDBRL,base_4x8,4,8,132,5,2026-01-30,PM,6,1.4546369127988341,1.1193076923076926,2.211247398639739,0.8231574050589179
USDBRL,base_4x8,4,8,132,5,2026-01-30,PA,6,1.609424549655091,1.2708932597786913,2.3925389851406655,1.0349139630234816
USDBRL,base_4x8,4,8,132,5,2026-01-30,VAR1,6,478.9612290782664,350.9615916407492,728.9445037222913,264.01440458895286
USDBRL,base_4x8,4,8,132,5,2026-01-30,ARHinc,6,1.7526352032784196,1.3793121415762413,2.6288766403286044,1.098294778636177
USDBRL,base_4x8,4,8,132,5,2026-01-30,KernelARH,6,1.7479454747843077,1.383100410893449,2.604321528642814,1.1051049709147611
USDBRL,base_4x8,4,8,132,10,2026-02-06,PM,5,0.5423316027189382,0.4069307692307694,0.6849497844938166,0.3721910117939853
USDBRL,base_4x8,4,8,132,10,2026-02-06,PA,5,0.8028653312433512,0.6492304415047203,0.9305807489029961,0.7231946591365029
USDBRL,base_4x8,4,8,132,10,2026-02-06,VAR1,5,449.9991555488898,337.4115618284746,675.0948537907205,252.21635429671417
USDBRL,base_4x8,4,8,132,10,2026-02-06,ARHinc,5,0.8996409225617449,0.7228379842078572,1.1212853999250498,0.7556284661481533
USDBRL,base_4x8,4,8,132,10,2026-02-06,KernelARH,5,0.8010113036472433,0.6481102193026248,0.9333002468230469,0.7209692454586685
USDBRL,base_4x8,4,8,132,1,2026-01-27,PM,7,1.0744235977060874,0.7781923076923075,1.7023992437614817,0.5619526840811812
USDBRL,base_4x8,4,8,132,1,2026-01-27,PA,7,1.2072471769616204,0.944748261122751,1.735380343251013,0.8571387723777666
USDBRL,base_4x8,4,8,132,1,2026-01-27,VAR1,7,471.29645446781313,380.3138783073341,634.0151277364146,329.7316138559657
USDBRL,base_4x8,4,8,132,1,2026-01-27,ARHinc,7,1.3117376743962796,1.0418614802267037,1.8888994441879439,0.9139722808267796
USDBRL,base_4x8,4,8,132,1,2026-01-27,KernelARH,7,1.4123808082685774,1.1047931014973498,2.0740042112913333,0.9362866246441282
USDBRL,base_4x8,4,8,132,5,2026-02-02,PM,6,0.44436382789158424,0.3347615384615382,0.5183394077815268,0.3068652425096904
USDBRL,base_4x8,4,8,132,5,2026-02-02,PA,6,0.7617263471643355,0.599636192594904,0.7673191620885713,0.7206363310583142
USDBRL,base_4x8,4,8,132,5,2026-02-02,VAR1,6,693.7822977673785,498.439468853914,1060.1913246771255,375.31683892968607
USDBRL,base_4x8,4,8,132,5,2026-02-02,ARHinc,6,0.8085567516844977,0.6417701344544146,0.8326907425620388,0.7461015539910887
USDBRL,base_4x8,4,8,132,5,2026-02-02,KernelARH,6,0.8110652323779453,0.6408814908641617,0.8537841137898343,0.7397679541198489
USDBRL,base_4x8,4,8,132,10,2026-02-09,PM,5,0.2872670126179849,0.20964615384615376,0.3043743866352147,0.23232337027141906
USDBRL,base_4x8,4,8,132,10,2026-02-09,PA,5,0.6520157849927577,0.5254970125144725,0.6266372021807343,0.6559805309175006
USDBRL,base_4x8,4,8,132,10,2026-02-09,VAR1,5,714.2603015973593,516.2811716417112,1088.5966668749131,384.7304620571374
USDBRL,base_4x8,4,8,132,10,2026-02-09,ARHinc,5,0.6641398720630335,0.5275715883790124,0.6346940331185149,0.6599579519595734
USDBRL,base_4x8,4,8,132,10,2026-02-09,KernelARH,5,0.6534562803060567,0.5220777201527267,0.6203436800221432,0.6569690651032974
USDBRL,base_4x8,4,8,132,1,2026-01-28,PM,7,0.46068933508552,0.31537692307692305,0.7637463642671961,0.23710072901931317
USDBRL,base_4x8,4,8,132,1,2026-01-28,PA,7,0.7776159742437103,0.6321283375352579,0.9100418251252529,0.6994034880615554
USDBRL,base_4x8,4,8,132,1,2026-01-28,VAR1,7,605.1412744000509,468.1929026148688,823.6141115741507,412.6214561011243
USDBRL,base_4x8,4,8,132,1,2026-01-28,ARHinc,7,0.6816564344797973,0.5580876318416723,0.7105817947887543,0.6674800181362556
USDBRL,base_4x8,4,8,132,1,2026-01-28,KernelARH,7,1.0770470478497607,0.8675178502857268,1.4321801333517334,0.8191016541759685
USDBRL,base_4x8,4,8,132,5,2026-02-03,PM,6,0.8731273422412281,0.6157692307692304,1.4339040348408445,0.4526965414681545
USDBRL,base_4x8,4,8,132,5,2026-02-03,PA,6,1.0457177458725608,0.8261323082281601,1.4310086876675427,0.795634412936857
USDBRL,base_4x8,4,8,132,5,2026-02-03,VAR1,6,1002.9274907981508,706.255156465079,1541.1484765857822,534.0219179847253
USDBRL,base_4x8,4,8,132,5,2026-02-03,ARHinc,6,0.8400745004338135,0.6845693353688886,1.0548948772473952,0.7179252331491863
USDBRL,base_4x8,4,8,132,5,2026-02-03,KernelARH,6,0.9935294932175358,0.7867707300217717,1.3516149976978518,0.7626172615770929
USDBRL,base_4x8,4,8,132,10,2026-02-10,PM,5,1.3734667885430538,0.9508461538461536,2.3051151964806595,0.715725240644063
USDBRL,base_4x8,4,8,132,10,2026-02-10,PA,5,1.4351777229704976,1.0581428915379125,2.194113591543766,0.9433109998428055
USDBRL,base_4x8,4,8,132,10,2026-02-10,VAR1,5,1072.7058011550157,761.6530174495105,1649.6761273636032,566.9940096820376
USDBRL,base_4x8,4,8,132,10,2026-02-10,ARHinc,5,1.1910955288459313,0.8949433036203757,1.7790328884775295,0.8408748462072752
USDBRL,base_4x8,4,8,132,10,2026-02-10,KernelARH,5,1.3536525983111236,0.999689614792744,2.0696351244571933,0.8953985069704484
USDBRL,base_4x8,4,8,132,1,2026-01-29,PM,7,0.39304236168245665,0.2695769230769232,0.6439990523388971,0.2014448292764358
USDBRL,base_4x8,4,8,132,1,2026-01-29,PA,7,0.727596847172173,0.5869603575389534,0.8568117960630497,0.6794799558996228
USDBRL,base_4x8,4,8,132,1,2026-01-29,VAR1,7,521.1378004264329,392.15450077077634,723.5622411692982,347.4857201581908
USDBRL,base_4x8,4,8,132,1,2026-01-29,ARHinc,7,0.646565550417562,0.5215383237329206,0.6550306016773492,0.6567757420860684
USDBRL,base_4x8,4,8,132,1,2026-01-29,KernelARH,7,0.7103390194585958,0.5764651353386482,0.806979442555561,0.6790642587440053
USDBRL,base_4x8,4,8,132,5,2026-02-04,PM,6,0.45631856702898327,0.33592307692307705,0.6837357192201597,0.27526361477660305
USDBRL,base_4x8,4,8,132,5,2026-02-04,PA,6,0.7438348601259156,0.6053389827126945,0.8349758204080943,0.6968928680832278
USDBRL,base_4x8,4,8,132,5,2026-02-04,VAR1,6,839.6483384840712,593.4461442486185,1285.0729638722278,451.1215207152437
USDBRL,base_4x8,4,8,132,5,2026-02-04,ARHinc,6,0.8180188533691731,0.6627958840517799,0.9749673292520001,0.7261366087424126
USDBRL,base_4x8,4,8,132,5,2026-02-04,KernelARH,6,0.7495209316655649,0.6106695149947898,0.8428554702571229,0.7002893751293298
USDBRL,base_4x8,4,8,132,10,2026-02-11,PM,5,1.0271228907449719,0.6668076923076922,1.7606465617220968,0.5092989605168501
USDBRL,base_4x8,4,8,132,10,2026-02-11,PA,5,1.1602653585193718,0.8552326041616303,1.782481119557121,0.8074422045091222
USDBRL,base_4x8,4,8,132,10,2026-02-11,VAR1,5,858.7871650316737,613.3409712759484,1315.9792953697051,456.51663888133874
USDBRL,base_4x8,4,8,132,10,2026-02-11,ARHinc,5,1.2588299465416444,0.9202249507513358,1.949131419336269,0.8498984260440933
USDBRL,base_4x8,4,8,132,10,2026-02-11,KernelARH,5,1.222447777844545,0.8955914076961939,1.8869414948092655,0.8349205690692986
USDBRL,base_4x8,4,8,132,1,2026-01-30,PM,7,0.32271692167976185,0.23215384615384627,0.5145358186673002,0.1681544356771637
USDBRL,base_4x8,4,8,132,1,2026-01-30,PA,7,0.7229679412442371,0.5837485428466291,0.8543351901293048,0.6755705965745482
USDBRL,base_4x8,4,8,132,1,2026-01-30,VAR1,7,622.268933858931,444.67467500280264,875.0651239462235,405.2229325279076
USDBRL,base_4x8,4,8,132,1,2026-01-30,ARHinc,7,0.725422409821429,0.5854240618733022,0.8619235538554938,0.6762098589596182
USDBRL,base_4x8,4,8,132,1,2026-01-30,KernelARH,7,0.6816450956928577,0.5531288859801983,0.7498087560168356,0.6656344359392974
USDBRL,base_4x8,4,8,132,5,2026-02-05,PM,6,0.5700761757465804,0.3915384615384618,0.9029276789270648,0.30541562270039246
USDBRL,base_4x8,4,8,132,5,2026-02-05,PA,6,0.8137851611441863,0.6543024452547792,0.975086401982735,0.7192278271196175
USDBRL,base_4x8,4,8,132,5,2026-02-05,VAR1,6,1089.1139187868985,756.0055945415693,1649.2370408592567,603.5593388628535
USDBRL,base_4x8,4,8,132,5,2026-02-05,ARHinc,6,0.8028496889179398,0.645368638011148,0.9536715432991963,0.7153892830623935
USDBRL,base_4x8,4,8,132,5,2026-02-05,KernelARH,6,0.7766870453414134,0.6262151003391555,0.8978186454856677,0.7106373466354619
USDBRL,base_4x8,4,8,132,10,2026-02-12,PM,5,1.0981800066123388,0.7013076923076923,1.8894080182883064,0.5671275208425479
USDBRL,base_4x8,4,8,132,10,2026-02-12,PA,5,1.1966685177373688,0.8803863407676901,1.826203629605109,0.8455539433971312
USDBRL,base_4x8,4,8,132,10,2026-02-12,VAR1,5,1028.8198639021512,730.4463181942664,1581.7616381373682,543.3032266903048
USDBRL,base_4x8,4,8,132,10,2026-02-12,ARHinc,5,1.191177963190424,0.8766831826817364,1.815709100978812,0.8443352594504099
USDBRL,base_4x8,4,8,132,10,2026-02-12,KernelARH,5,1.0779727476255565,0.804341612086807,1.6125375557664587,0.802837894941183
USDBRL,base_4x8,4,8,132,1,2026-02-02,PM,7,1.016220481641505,0.6489230769230772,1.7194533854094454,0.47571012011500574
USDBRL,base_4x8,4,8,132,1,2026-02-02,PA,7,1.167507670573663,0.8970452908919683,1.687572290284772,0.8154871197597162
USDBRL,base_4x8,4,8,132,1,2026-02-02,VAR1,7,661.8011530405817,466.91796448585825,934.9470314164014,428.18340582625996
USDBRL,base_4x8,4,8,132,1,2026-02-02,ARHinc,7,1.0445895313722797,0.8198571634715371,1.468832978774137,0.772346464736961
USDBRL,base_4x8,4,8,132,1,2026-02-02,KernelARH,7,1.0847780957566802,0.8454477006034992,1.5397464018598626,0.7869709638787504
USDBRL,base_4x8,4,8,132,5,2026-02-06,PM,6,1.0051817095584106,0.7293846153846152,1.6139329315388924,0.5231273692857814
USDBRL,base_4x8,4,8,132,5,2026-02-06,PA,6,1.151211364347767,0.9003303608757284,1.5887305624411414,0.8403066903518615
USDBRL,base_4x8,4,8,132,5,2026-02-06,VAR1,6,1246.187784551222,843.3706727837965,1883.111780679025,693.3860148851454
USDBRL,base_4x8,4,8,132,5,2026-02-06,ARHinc,6,1.0593332937714623,0.836359970496024,1.4259937316112883,0.8074277065150169
USDBRL,base_4x8,4,8,132,5,2026-02-06,KernelARH,6,1.0171353866345878,0.8057478966444812,1.3595110029608433,0.7859380356745879
USDBRL,base_4x8,4,8,132,10,2026-02-13,PM,5,1.3115023607709182,0.8418461538461539,2.2668426659576717,0.6550750413678318
USDBRL,base_4x8,4,8,132,10,2026-02-13,PA,5,1.3763325781619886,0.9869877425601439,2.151580825056301,0.9021281670525805
USDBRL,base_4x8,4,8,132,10,2026-02-13,VAR1,5,1090.6198791421818,773.350814932964,1678.3393659768212,574.9135313817486
USDBRL,base_4x8,4,8,132,10,2026-02-13,ARHinc,5,1.2947417106120016,0.9341967073105626,2.0091449242503683,0.8729946453882397
USDBRL,base_4x8,4,8,132,10,2026-02-13,KernelARH,5,1.1148971077188703,0.8185770850899551,1.7007837715347442,0.7988092017247574
USDBRL,base_4x8,4,8,132,1,2026-02-03,PM,7,0.18125364717815914,0.15542307692307683,0.19832932568606704,0.1440556246883957
USDBRL,base_4x8,4,8,132,1,2026-02-03,PA,7,0.6524013528058942,0.5304848852640648,0.6410145892159844,0.6600425523943871
USDBRL,base_4x8,4,8,132,1,2026-02-03,VAR1,7,344.0124190452926,255.68987846749928,471.5943426112466,230.89841501413807
USDBRL,base_4x8,4,8,132,1,2026-02-03,ARHinc,7,0.7939510998814403,0.6475223730179306,0.9313885511020139,0.7150039983559727
USDBRL,base_4x8,4,8,132,1,2026-02-03,KernelARH,7,0.7215094359639348,0.5832638275627445,0.8116635670081851,0.6797708975815139
USDBRL,base_4x8,4,8,132,5,2026-02-09,PM,6,0.30187196407137196,0.25700000000000006,0.4125285687128988,0.21713042981327257
USDBRL,base_4x8,4,8,132,5,2026-02-09,PA,6,0.6816116944410779,0.5530518336816201,0.7720595078599617,0.6495535497522203
USDBRL,base_4x8,4,8,132,5,2026-02-09,VAR1,6,600.9935048111407,421.0530480699876,923.4351219625773,322.37355280875704
USDBRL,base_4x8,4,8,132,5,2026-02-09,ARHinc,6,0.9133269655152076,0.7213572719757873,1.2161084932299189,0.738774148551081
USDBRL,base_4x8,4,8,132,5,2026-02-09,KernelARH,6,1.056676597118736,0.8192830488824943,1.486753954905404,0.7839740967583724
USDBRL,base_4x8,4,8,132,10,2026-02-16,PM,5,0.3188290173552154,0.2409153846153845,0.44937594847510687,0.24802243033485824
USDBRL,base_4x8,4,8,132,10,2026-02-16,PA,5,0.6780511362352847,0.553111171818756,0.7491230090413881,0.6722473123300989
USDBRL,base_4x8,4,8,132,10,2026-02-16,VAR1,5,560.5117641439605,400.9315128300114,857.3244939708884,298.24564622222437
USDBRL,base_4x8,4,8,132,10,2026-02-16,ARHinc,5,0.808388477794824,0.6232406489388782,1.0691437330068423,0.7211137358845902
USDBRL,base_4x8,4,8,132,10,2026-02-16,KernelARH,5,0.8464945574940463,0.6737098573813626,0.7399872944989668,0.8465198087247214
USDBRL,base_4x8,4,8,132,1,2026-02-04,PM,7,0.12548720437374675,0.08945384615384624,0.19564583484966422,0.08173797086965069
USDBRL,base_4x8,4,8,132,1,2026-02-04,PA,7,0.6239438718559531,0.5113345600527245,0.6131685214866508,0.6417046358540224
USDBRL,base_4x8,4,8,132,1,2026-02-04,VAR1,7,336.3641436917042,246.85980756204793,447.9684437484571,231.68640632840055
USDBRL,base_4x8,4,8,132,1,2026-02-04,ARHinc,7,0.6502607645010208,0.5276127936249427,0.706175906271156,0.6434411905416603
USDBRL,base_4x8,4,8,132,1,2026-02-04,KernelARH,7,0.6236088532133327,0.5059607937882439,0.6150134686897466,0.6404752863767693
USDBRL,base_4x8,4,8,132,5,2026-02-10,PM,6,0.5206040962189983,0.33507692307692294,0.8943542052609258,0.2779414118397337
USDBRL,base_4x8,4,8,132,5,2026-02-10,PA,6,0.7958521085391685,0.6255287814283133,1.0678054951849008,0.6782238691739537
USDBRL,base_4x8,4,8,132,5,2026-02-10,VAR1,6,587.0371932264833,413.6121784021564,903.0843260165832,314.614538973214
USDBRL,base_4x8,4,8,132,5,2026-02-10,ARHinc,6,0.6897723371630694,0.562636297323433,0.8250766827846719,0.6480937258441449
USDBRL,base_4x8,4,8,132,5,2026-02-10,KernelARH,6,1.2337376216598597,0.9147412411799283,1.8648645404267101,0.835341175767398
USDBRL,base_4x8,4,8,132,10,2026-02-17,PM,5,0.3983364325059137,0.2776076923076922,0.536872940392613,0.2472812390560841
USDBRL,base_4x8,4,8,132,10,2026-02-17,PA,5,0.6851984304563606,0.5659975646932949,0.6851795613241753,0.6688080842679565
USDBRL,base_4x8,4,8,132,10,2026-02-17,VAR1,5,558.585116826921,400.17121331627294,855.6453226768214,297.1811858261813
USDBRL,base_4x8,4,8,132,10,2026-02-17,ARHinc,5,0.7741251446214255,0.6278116948023458,0.8595527701339827,0.6929550817312629
USDBRL,base_4x8,4,8,132,10,2026-02-17,KernelARH,5,0.6697654253793919,0.5387879543592391,0.729402272199693,0.6730370276648584
USDBRL,base_4x8,4,8,132,1,2026-02-05,PM,7,0.2624202259735327,0.21520769230769218,0.3726416429398743,0.17862703486687467
USDBRL,base_4x8,4,8,132,1,2026-02-05,PA,7,0.6700806400447377,0.5475832901379681,0.7248842419903178,0.6645195986081243
USDBRL,base_4x8,4,8,132,1,2026-02-05,VAR1,7,417.08095715003276,302.4838783451487,563.4894076227564,281.9115494050764
USDBRL,base_4x8,4,8,132,1,2026-02-05,ARHinc,7,0.6349411123950344,0.5166857298325974,0.6298812983345442,0.6550042572787597
USDBRL,base_4x8,4,8,132,1,2026-02-05,KernelARH,7,0.6319368194989451,0.5052546424104261,0.6128338559312626,0.6526953997291279
USDBRL,base_4x8,4,8,132,5,2026-02-11,PM,6,0.682522365088613,0.3308846153846152,1.2463873796735674,0.28526836994927435
USDBRL,base_4x8,4,8,132,5,2026-02-11,PA,6,0.8666515282366508,0.6560433873532856,1.2540090356380733,0.6866583731771303
USDBRL,base_4x8,4,8,132,5,2026-02-11,VAR1,6,746.185426734102,526.0232838451664,1147.4326289390835,402.2923713723173
USDBRL,base_4x8,4,8,132,5,2026-02-11,ARHinc,6,0.918188273547234,0.6912722677690267,1.3576504099559545,0.6999045633313307
USDBRL,base_4x8,4,8,132,5,2026-02-11,KernelARH,6,1.2755726359679598,0.9310896494880526,1.9697869098769973,0.852859318203933
USDBRL,base_4x8,4,8,132,10,2026-02-18,PM,5,0.44951110194213323,0.30346923076923077,0.599292643848531,0.2636161013316386
USDBRL,base_4x8,4,8,132,10,2026-02-18,PA,5,0.7178061268723608,0.5870231615814927,0.7255335446956657,0.6886469653249218
USDBRL,base_4x8,4,8,132,10,2026-02-18,VAR1,5,708.1058008674961,505.4486843286739,1086.9497700835846,375.56364809913475
USDBRL,base_4x8,4,8,132,10,2026-02-18,ARHinc,5,0.693592294699816,0.5670287307233324,0.6813721046430334,0.6811568463075648
USDBRL,base_4x8,4,8,132,10,2026-02-18,KernelARH,5,0.9179767580661683,0.7466110293916031,1.0087704473621555,0.8198379377643111
USDBRL,base_4x8,4,8,132,1,2026-02-06,PM,7,0.15338845859701825,0.10576923076923063,0.24946859959766154,0.0800905441172351
USDBRL,base_4x8,4,8,132,1,2026-02-06,PA,7,0.6356945223167495,0.5068816892250719,0.6199061295295976,0.6526359152279507
USDBRL,base_4x8,4,8,132,1,2026-02-06,VAR1,7,421.36364099359935,304.07322112261033,572.4845696641567,282.6033118655021
USDBRL,base_4x8,4,8,132,1,2026-02-06,ARHinc,7,0.6286358281136095,0.5077597142021031,0.6279332243507255,0.6490116840057836
USDBRL,base_4x8,4,8,132,1,2026-02-06,KernelARH,7,0.6613086845567612,0.5322920680563598,0.7003644367126222,0.6621740558711747
USDBRL,base_4x8,4,8,132,5,2026-02-12,PM,6,0.6233597862205444,0.3183769230769231,1.1239536850719831,0.30644482997289546
USDBRL,base_4x8,4,8,132,5,2026-02-12,PA,6,0.8247439910900346,0.6390315757496013,1.1344849515473037,0.7018603340055523
USDBRL,base_4x8,4,8,132,5,2026-02-12,VAR1,6,740.4834828219466,523.3289128708602,1139.5736163815739,397.35998782611813
USDBRL,base_4x8,4,8,132,5,2026-02-12,ARHinc,6,0.7470751092605926,0.5998323830305112,0.9525779201656042,0.6794537168958159
USDBRL,base_4x8,4,8,132,5,2026-02-12,KernelARH,6,0.9466160756146459,0.7196581917483346,1.3843245502309087,0.7325710132586605
USDBRL,base_4x8,4,8,132,10,2026-02-19,PM,5,0.3827120201726296,0.2825153846153845,0.5155252230715249,0.2585974838382694
USDBRL,base_4x8,4,8,132,10,2026-02-19,PA,5,0.6777378390849043,0.5547146348537032,0.6692889715302915,0.6822227877725084
USDBRL,base_4x8,4,8,132,10,2026-02-19,VAR1,5,724.8032548089823,517.1285681931752,1112.6784996691474,384.34448415763524
USDBRL,base_4x8,4,8,132,10,2026-02-19,ARHinc,5,0.7146031562201512,0.5804063303805506,0.7411783986472223,0.6894232998051752
USDBRL,base_4x8,4,8,132,10,2026-02-19,KernelARH,5,0.6587424244838133,0.5353500578190385,0.6388270894797894,0.6807593709334073
USDBRL,base_4x8,4,8,132,1,2026-02-09,PM,7,0.2974099411198676,0.18073076923076942,0.5135653678431216,0.16320761433208697
USDBRL,base_4x8,4,8,132,1,2026-02-09,PA,7,0.6476703177886697,0.517634411645013,0.7205383925978743,0.6280835628452058
