h,Modelo,K0,N,RMSE_med,Par,basis_id,K_DELTA,K_TENOR
1,ARHinc,6,179,1.2855562877590974,USDARS,base_4x8,4,8
1,KernelARH,6,179,1.2987253687877187,USDARS,base_4x8,4,8
1,VAR1,7,179,145.05516982721926,USDARS,base_4x8,4,8
1,ARHinc,7,179,1.2839139013633465,USDARS,base_4x8,4,8
1,KernelARH,7,179,1.2951414172563558,USDARS,base_4x8,4,8
1,VAR1,8,179,172.6874070115194,USDARS,base_4x8,4,8
1,ARHinc,8,179,1.2837196815466054,USDARS,base_4x8,4,8
1,KernelARH,8,179,1.2874823127794888,USDARS,base_4x8,4,8
1,VAR1,9,179,182.1267610951221,USDARS,base_4x8,4,8
1,ARHinc,9,179,1.2812680195658421,USDARS,base_4x8,4,8
1,KernelARH,9,0,NA,USDARS,base_4x8,4,8
1,VAR1,10,179,174.82901074773545,USDARS,base_4x8,4,8
1,ARHinc,10,179,1.279303698598644,USDARS,base_4x8,4,8
1,KernelARH,10,0,NA,USDARS,base_4x8,4,8
1,VAR1,11,179,181.5718265691315,USDARS,base_4x8,4,8
1,ARHinc,11,179,1.2824497133466815,USDARS,base_4x8,4,8
1,KernelARH,11,0,NA,USDARS,base_4x8,4,8
1,VAR1,12,179,210.16550527709524,USDARS,base_4x8,4,8
1,ARHinc,12,179,1.2789934498494195,USDARS,base_4x8,4,8
1,KernelARH,12,0,NA,USDARS,base_4x8,4,8
1,VAR1,13,179,207.51772073690648,USDARS,base_4x8,4,8
1,ARHinc,13,179,1.2788751092877557,USDARS,base_4x8,4,8
1,KernelARH,13,0,NA,USDARS,base_4x8,4,8
1,VAR1,14,179,246.0001878306457,USDARS,base_4x8,4,8
1,ARHinc,14,179,1.2780304756213854,USDARS,base_4x8,4,8
1,KernelARH,14,0,NA,USDARS,base_4x8,4,8
1,VAR1,15,179,301.1772479368173,USDARS,base_4x8,4,8
1,ARHinc,15,179,1.2771973858683336,USDARS,base_4x8,4,8
1,KernelARH,15,0,NA,USDARS,base_4x8,4,8
5,VAR1,2,179,1.6400412592627984,USDARS,base_4x8,4,8
5,ARHinc,2,179,1.5362651721114802,USDARS,base_4x8,4,8
5,KernelARH,2,179,1.535420485773991,USDARS,base_4x8,4,8
5,VAR1,3,179,5.765006827628358,USDARS,base_4x8,4,8
5,ARHinc,3,179,1.4100512837483938,USDARS,base_4x8,4,8
5,KernelARH,3,179,1.4158745709921712,USDARS,base_4x8,4,8
5,VAR1,4,179,20.05903334450155,USDARS,base_4x8,4,8
5,ARHinc,4,179,1.3713975243412544,USDARS,base_4x8,4,8
5,KernelARH,4,179,1.3919296234783034,USDARS,base_4x8,4,8
5,VAR1,5,179,27.543414279966164,USDARS,base_4x8,4,8
5,ARHinc,5,179,1.3665602569606135,USDARS,base_4x8,4,8
5,KernelARH,5,179,1.3807502022405855,USDARS,base_4x8,4,8
5,VAR1,6,179,243.86333786608066,USDARS,base_4x8,4,8
5,ARHinc,6,179,1.3656100252419452,USDARS,base_4x8,4,8
5,KernelARH,6,179,1.3839827045040571,USDARS,base_4x8,4,8
5,VAR1,7,179,255.30088127948892,USDARS,base_4x8,4,8
5,ARHinc,7,179,1.365954879733655,USDARS,base_4x8,4,8
5,KernelARH,7,179,1.3722324432605886,USDARS,base_4x8,4,8
5,VAR1,8,179,326.7470719182928,USDARS,base_4x8,4,8
5,ARHinc,8,179,1.3649352640177932,USDARS,base_4x8,4,8
5,KernelARH,8,179,1.3869094335163148,USDARS,base_4x8,4,8
5,VAR1,9,179,322.7596249494189,USDARS,base_4x8,4,8
5,ARHinc,9,179,1.361465981020493,USDARS,base_4x8,4,8
5,KernelARH,9,0,NA,USDARS,base_4x8,4,8
5,VAR1,10,179,366.3870318306912,USDARS,base_4x8,4,8
5,ARHinc,10,179,1.361856832477546,USDARS,base_4x8,4,8
5,KernelARH,10,0,NA,USDARS,base_4x8,4,8
5,VAR1,11,179,298.5959238680972,USDARS,base_4x8,4,8
5,ARHinc,11,179,1.3631717860149342,USDARS,base_4x8,4,8
5,KernelARH,11,0,NA,USDARS,base_4x8,4,8
5,VAR1,12,179,277.30966472912405,USDARS,base_4x8,4,8
5,ARHinc,12,179,1.361917385288179,USDARS,base_4x8,4,8
5,KernelARH,12,0,NA,USDARS,base_4x8,4,8
5,VAR1,13,179,278.1429165845836,USDARS,base_4x8,4,8
5,ARHinc,13,179,1.3612921031167307,USDARS,base_4x8,4,8
5,KernelARH,13,0,NA,USDARS,base_4x8,4,8
5,VAR1,14,179,277.9560539863818,USDARS,base_4x8,4,8
5,ARHinc,14,179,1.3580780621672028,USDARS,base_4x8,4,8
5,KernelARH,14,0,NA,USDARS,base_4x8,4,8
5,VAR1,15,179,280.0926542505658,USDARS,base_4x8,4,8
5,ARHinc,15,179,1.360916173779755,USDARS,base_4x8,4,8
5,KernelARH,15,0,NA,USDARS,base_4x8,4,8
10,VAR1,2,179,1.7322386095216458,USDARS,base_4x8,4,8
10,ARHinc,2,179,1.5567837063583922,USDARS,base_4x8,4,8
10,KernelARH,2,179,1.5951386397123688,USDARS,base_4x8,4,8
10,VAR1,3,179,6.347596518582663,USDARS,base_4x8,4,8
10,ARHinc,3,179,1.455320036616008,USDARS,base_4x8,4,8
10,KernelARH,3,179,1.4821599589679246,USDARS,base_4x8,4,8
10,VAR1,4,179,20.7850997405004,USDARS,base_4x8,4,8
10,ARHinc,4,179,1.4547938744982332,USDARS,base_4x8,4,8
10,KernelARH,4,179,1.4679195826528766,USDARS,base_4x8,4,8
10,VAR1,5,179,25.430777261481836,USDARS,base_4x8,4,8
10,ARHinc,5,179,1.4340694190617915,USDARS,base_4x8,4,8
10,KernelARH,5,179,1.455396580098286,USDARS,base_4x8,4,8
10,VAR1,6,179,321.38880126636786,USDARS,base_4x8,4,8
10,ARHinc,6,179,1.436950455679905,USDARS,base_4x8,4,8
10,KernelARH,6,179,1.4685736532295188,USDARS,base_4x8,4,8
10,VAR1,7,179,324.6540061848444,USDARS,base_4x8,4,8
10,ARHinc,7,179,1.4541204074895155,USDARS,base_4x8,4,8
10,KernelARH,7,179,1.4632345068533423,USDARS,base_4x8,4,8
10,VAR1,8,179,382.87343807202234,USDARS,base_4x8,4,8
10,ARHinc,8,179,1.4449150197932825,USDARS,base_4x8,4,8
10,KernelARH,8,179,1.4757580161062305,USDARS,base_4x8,4,8
10,VAR1,9,179,371.9954131869231,USDARS,base_4x8,4,8
10,ARHinc,9,179,1.4463543967064627,USDARS,base_4x8,4,8
10,KernelARH,9,0,NA,USDARS,base_4x8,4,8
10,VAR1,10,179,450.16597559230934,USDARS,base_4x8,4,8
10,ARHinc,10,179,1.4473932691530629,USDARS,base_4x8,4,8
10,KernelARH,10,0,NA,USDARS,base_4x8,4,8
10,VAR1,11,179,409.83548957992195,USDARS,base_4x8,4,8
10,ARHinc,11,179,1.4487093811064369,USDARS,base_4x8,4,8
10,KernelARH,11,0,NA,USDARS,base_4x8,4,8
10,VAR1,12,179,377.431985676028,USDARS,base_4x8,4,8
10,ARHinc,12,179,1.4485310141627328,USDARS,base_4x8,4,8
10,KernelARH,12,0,NA,USDARS,base_4x8,4,8
10,VAR1,13,179,376.09316014627984,USDARS,base_4x8,4,8
10,ARHinc,13,179,1.446550192758775,USDARS,base_4x8,4,8
10,KernelARH,13,0,NA,USDARS,base_4x8,4,8
10,VAR1,14,179,377.12911855958606,USDARS,base_4x8,4,8
10,ARHinc,14,179,1.4447930682004566,USDARS,base_4x8,4,8
10,KernelARH,14,0,NA,USDARS,base_4x8,4,8
10,VAR1,15,179,372.53146402486607,USDARS,base_4x8,4,8
10,ARHinc,15,179,1.4533509369333788,USDARS,base_4x8,4,8
10,KernelARH,15,0,NA,USDARS,base_4x8,4,8
1,VAR1,2,179,1.389159615338998,USDARS,coarse_4x6,4,6
1,ARHinc,2,179,1.3870569708413591,USDARS,coarse_4x6,4,6
1,KernelARH,2,179,1.3911591469967681,USDARS,coarse_4x6,4,6
1,VAR1,3,179,1.3272456735981764,USDARS,coarse_4x6,4,6
1,ARHinc,3,179,1.3205771213270383,USDARS,coarse_4x6,4,6
1,KernelARH,3,179,1.3377611693376024,USDARS,coarse_4x6,4,6
1,VAR1,4,179,1.3248650958501014,USDARS,coarse_4x6,4,6
1,ARHinc,4,179,1.3136311371265779,USDARS,coarse_4x6,4,6
1,KernelARH,4,179,1.3181176318582417,USDARS,coarse_4x6,4,6
1,VAR1,5,179,1.373406425212332,USDARS,coarse_4x6,4,6
1,ARHinc,5,179,1.3107312637623616,USDARS,coarse_4x6,4,6
1,KernelARH,5,179,1.3198146657132732,USDARS,coarse_4x6,4,6
1,VAR1,6,179,1.6817787963996744,USDARS,coarse_4x6,4,6
1,ARHinc,6,179,1.3127496423521532,USDARS,coarse_4x6,4,6
1,KernelARH,6,179,1.3172370975264243,USDARS,coarse_4x6,4,6
1,VAR1,7,179,1.9496474434196271,USDARS,coarse_4x6,4,6
1,ARHinc,7,179,1.3114888607355362,USDARS,coarse_4x6,4,6
1,KernelARH,7,179,1.3310362375933922,USDARS,coarse_4x6,4,6
1,VAR1,8,179,2.087726320169852,USDARS,coarse_4x6,4,6
1,ARHinc,8,179,1.3128228729633051,USDARS,coarse_4x6,4,6
1,KernelARH,8,179,1.3308194751966504,USDARS,coarse_4x6,4,6
1,VAR1,9,179,2.1548050680117496,USDARS,coarse_4x6,4,6
1,ARHinc,9,179,1.3126745301705982,USDARS,coarse_4x6,4,6
1,KernelARH,9,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,10,179,2.2818400102131378,USDARS,coarse_4x6,4,6
1,ARHinc,10,179,1.3118935725223093,USDARS,coarse_4x6,4,6
1,KernelARH,10,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,11,179,2.59549145285019,USDARS,coarse_4x6,4,6
1,ARHinc,11,179,1.3125784169605228,USDARS,coarse_4x6,4,6
1,KernelARH,11,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,12,179,2.820143456699036,USDARS,coarse_4x6,4,6
1,ARHinc,12,179,1.3126252486421408,USDARS,coarse_4x6,4,6
1,KernelARH,12,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,13,179,2.774793723198211,USDARS,coarse_4x6,4,6
1,ARHinc,13,179,1.3181677860475491,USDARS,coarse_4x6,4,6
1,KernelARH,13,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,14,179,2.77941173844823,USDARS,coarse_4x6,4,6
1,ARHinc,14,179,1.3191228831710904,USDARS,coarse_4x6,4,6
1,KernelARH,14,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,15,179,2.781473045333449,USDARS,coarse_4x6,4,6
1,ARHinc,15,179,1.316828542359119,USDARS,coarse_4x6,4,6
1,KernelARH,15,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,2,179,1.4297526070386894,USDARS,coarse_4x6,4,6
5,ARHinc,2,179,1.4277119261517535,USDARS,coarse_4x6,4,6
5,KernelARH,2,179,1.4421220107756825,USDARS,coarse_4x6,4,6
5,VAR1,3,179,1.407342535960559,USDARS,coarse_4x6,4,6
5,ARHinc,3,179,1.400189027195363,USDARS,coarse_4x6,4,6
5,KernelARH,3,179,1.4293356517133178,USDARS,coarse_4x6,4,6
5,VAR1,4,179,1.4932735157779158,USDARS,coarse_4x6,4,6
5,ARHinc,4,179,1.3928881664023063,USDARS,coarse_4x6,4,6
5,KernelARH,4,179,1.4105355005333915,USDARS,coarse_4x6,4,6
5,VAR1,5,179,1.8199073610919605,USDARS,coarse_4x6,4,6
5,ARHinc,5,179,1.4000037136547423,USDARS,coarse_4x6,4,6
5,KernelARH,5,179,1.4295725026968036,USDARS,coarse_4x6,4,6
5,VAR1,6,179,2.65831987257694,USDARS,coarse_4x6,4,6
5,ARHinc,6,179,1.4000740372637104,USDARS,coarse_4x6,4,6
5,KernelARH,6,179,1.4253702915532596,USDARS,coarse_4x6,4,6
5,VAR1,7,179,3.4968246072894105,USDARS,coarse_4x6,4,6
5,ARHinc,7,179,1.4016346083627815,USDARS,coarse_4x6,4,6
5,KernelARH,7,179,1.4289168740168596,USDARS,coarse_4x6,4,6
5,VAR1,8,179,3.841157901045281,USDARS,coarse_4x6,4,6
5,ARHinc,8,179,1.4067496155126935,USDARS,coarse_4x6,4,6
5,KernelARH,8,179,1.4323546640586113,USDARS,coarse_4x6,4,6
5,VAR1,9,179,3.9378666593743,USDARS,coarse_4x6,4,6
5,ARHinc,9,179,1.4014819227885769,USDARS,coarse_4x6,4,6
5,KernelARH,9,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,10,179,4.023341032087166,USDARS,coarse_4x6,4,6
5,ARHinc,10,179,1.4016521299374327,USDARS,coarse_4x6,4,6
5,KernelARH,10,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,11,179,3.962415529975616,USDARS,coarse_4x6,4,6
5,ARHinc,11,179,1.4030161180413085,USDARS,coarse_4x6,4,6
5,KernelARH,11,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,12,179,4.696644701175671,USDARS,coarse_4x6,4,6
5,ARHinc,12,179,1.4042564526005779,USDARS,coarse_4x6,4,6
5,KernelARH,12,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,13,179,4.759768997257721,USDARS,coarse_4x6,4,6
5,ARHinc,13,179,1.4085021693433957,USDARS,coarse_4x6,4,6
5,KernelARH,13,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,14,179,4.722503494374194,USDARS,coarse_4x6,4,6
5,ARHinc,14,179,1.4062806455550718,USDARS,coarse_4x6,4,6
5,KernelARH,14,0,NA,USDARS,coarse_4x6,4,6
5,VAR1,15,179,4.758217819212217,USDARS,coarse_4x6,4,6
5,ARHinc,15,179,1.4068261036366323,USDARS,coarse_4x6,4,6
5,KernelARH,15,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,2,179,1.5124447172645283,USDARS,coarse_4x6,4,6
10,ARHinc,2,179,1.4978572291629217,USDARS,coarse_4x6,4,6
10,KernelARH,2,179,1.5164992192311877,USDARS,coarse_4x6,4,6
10,VAR1,3,179,1.5461463066652497,USDARS,coarse_4x6,4,6
10,ARHinc,3,179,1.4676546843764582,USDARS,coarse_4x6,4,6
10,KernelARH,3,179,1.5014334947285153,USDARS,coarse_4x6,4,6
10,VAR1,4,179,1.7285365193023028,USDARS,coarse_4x6,4,6
10,ARHinc,4,179,1.47506817072884,USDARS,coarse_4x6,4,6
10,KernelARH,4,179,1.5084062868666164,USDARS,coarse_4x6,4,6
10,VAR1,5,179,2.1739675660872684,USDARS,coarse_4x6,4,6
10,ARHinc,5,179,1.4923178585847965,USDARS,coarse_4x6,4,6
10,KernelARH,5,179,1.5102611720586496,USDARS,coarse_4x6,4,6
10,VAR1,6,179,3.019509004753945,USDARS,coarse_4x6,4,6
10,ARHinc,6,179,1.4892840707028256,USDARS,coarse_4x6,4,6
10,KernelARH,6,179,1.5096921174177003,USDARS,coarse_4x6,4,6
10,VAR1,7,179,3.777407192102353,USDARS,coarse_4x6,4,6
10,ARHinc,7,179,1.4863409051616399,USDARS,coarse_4x6,4,6
10,KernelARH,7,179,1.515721992373836,USDARS,coarse_4x6,4,6
10,VAR1,8,179,4.095737725680892,USDARS,coarse_4x6,4,6
10,ARHinc,8,179,1.487490097059574,USDARS,coarse_4x6,4,6
10,KernelARH,8,179,1.513938427533336,USDARS,coarse_4x6,4,6
10,VAR1,9,179,4.204742750358036,USDARS,coarse_4x6,4,6
10,ARHinc,9,179,1.485280552813698,USDARS,coarse_4x6,4,6
10,KernelARH,9,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,10,179,4.191453308298847,USDARS,coarse_4x6,4,6
10,ARHinc,10,179,1.4899126405069063,USDARS,coarse_4x6,4,6
10,KernelARH,10,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,11,179,4.401710895809562,USDARS,coarse_4x6,4,6
10,ARHinc,11,179,1.493935466743887,USDARS,coarse_4x6,4,6
10,KernelARH,11,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,12,179,4.701818694931839,USDARS,coarse_4x6,4,6
10,ARHinc,12,179,1.4935053111549528,USDARS,coarse_4x6,4,6
10,KernelARH,12,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,13,179,4.723435212120741,USDARS,coarse_4x6,4,6
10,ARHinc,13,179,1.4907324163422324,USDARS,coarse_4x6,4,6
10,KernelARH,13,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,14,179,4.675622963470007,USDARS,coarse_4x6,4,6
10,ARHinc,14,179,1.493279600442448,USDARS,coarse_4x6,4,6
10,KernelARH,14,0,NA,USDARS,coarse_4x6,4,6
10,VAR1,15,179,4.678441640279172,USDARS,coarse_4x6,4,6
10,ARHinc,15,179,1.487410623502549,USDARS,coarse_4x6,4,6
10,KernelARH,15,0,NA,USDARS,coarse_4x6,4,6
1,VAR1,2,179,1.2242504386052167,USDARS,rich_5x10,5,10
1,ARHinc,2,179,0.8823222297476937,USDARS,rich_5x10,5,10
1,KernelARH,2,179,0.8823395457150526,USDARS,rich_5x10,5,10
1,VAR1,3,179,3.464620161793433,USDARS,rich_5x10,5,10
1,ARHinc,3,179,0.6409519194253811,USDARS,rich_5x10,5,10
1,KernelARH,3,179,0.6269137243615578,USDARS,rich_5x10,5,10
1,VAR1,4,179,9.56788759714732,USDARS,rich_5x10,5,10
1,ARHinc,4,179,0.5185028735319677,USDARS,rich_5x10,5,10
1,KernelARH,4,179,0.5250201248019444,USDARS,rich_5x10,5,10
1,VAR1,5,179,27.897033820393855,USDARS,rich_5x10,5,10
1,ARHinc,5,179,0.41262513971605436,USDARS,rich_5x10,5,10
1,KernelARH,5,179,0.44172235045835273,USDARS,rich_5x10,5,10
1,VAR1,6,179,53.67464681762906,USDARS,rich_5x10,5,10
1,ARHinc,6,179,0.41577431897744893,USDARS,rich_5x10,5,10
1,KernelARH,6,179,0.4352097685741149,USDARS,rich_5x10,5,10
1,VAR1,7,179,163.60198701867904,USDARS,rich_5x10,5,10
1,ARHinc,7,179,0.3945787118626913,USDARS,rich_5x10,5,10
1,KernelARH,7,179,0.42167070071745594,USDARS,rich_5x10,5,10
1,VAR1,8,179,306.5741387877207,USDARS,rich_5x10,5,10
1,ARHinc,8,179,0.38580575827916047,USDARS,rich_5x10,5,10
1,KernelARH,8,179,0.4116971233632611,USDARS,rich_5x10,5,10
1,VAR1,9,179,350.16268626338535,USDARS,rich_5x10,5,10
1,ARHinc,9,179,0.37047734318007486,USDARS,rich_5x10,5,10
1,KernelARH,9,0,NA,USDARS,rich_5x10,5,10
1,VAR1,10,179,612.3616620283298,USDARS,rich_5x10,5,10
1,ARHinc,10,179,0.36856693017517095,USDARS,rich_5x10,5,10
1,KernelARH,10,0,NA,USDARS,rich_5x10,5,10
1,VAR1,11,179,887.8282228691759,USDARS,rich_5x10,5,10
1,ARHinc,11,179,0.3572759079609444,USDARS,rich_5x10,5,10
1,KernelARH,11,0,NA,USDARS,rich_5x10,5,10
1,VAR1,12,179,928.2673783088638,USDARS,rich_5x10,5,10
1,ARHinc,12,179,0.35712352975946093,USDARS,rich_5x10,5,10
1,KernelARH,12,0,NA,USDARS,rich_5x10,5,10
1,VAR1,13,179,1045.2730397608864,USDARS,rich_5x10,5,10
1,ARHinc,13,179,0.35697974661104104,USDARS,rich_5x10,5,10
1,KernelARH,13,0,NA,USDARS,rich_5x10,5,10
1,VAR1,14,179,1311.305072449242,USDARS,rich_5x10,5,10
1,ARHinc,14,179,0.366438901742872,USDARS,rich_5x10,5,10
1,KernelARH,14,0,NA,USDARS,rich_5x10,5,10
1,VAR1,15,179,1399.1748283835038,USDARS,rich_5x10,5,10
1,ARHinc,15,179,0.3713171924043356,USDARS,rich_5x10,5,10
1,KernelARH,15,0,NA,USDARS,rich_5x10,5,10
5,VAR1,2,179,1.931375283008396,USDARS,rich_5x10,5,10
5,ARHinc,2,179,0.9304758567512768,USDARS,rich_5x10,5,10
5,KernelARH,2,179,0.8969518773012566,USDARS,rich_5x10,5,10
5,VAR1,3,179,11.53835632319931,USDARS,rich_5x10,5,10
5,ARHinc,3,179,0.6948232305404349,USDARS,rich_5x10,5,10
5,KernelARH,3,179,0.7602398033265423,USDARS,rich_5x10,5,10
5,VAR1,4,179,33.265820887085155,USDARS,rich_5x10,5,10
5,ARHinc,4,179,0.650423125390717,USDARS,rich_5x10,5,10
5,KernelARH,4,179,0.7176207791717684,USDARS,rich_5x10,5,10
5,VAR1,5,179,64.88925609186927,USDARS,rich_5x10,5,10
5,ARHinc,5,179,0.569991256237566,USDARS,rich_5x10,5,10
5,KernelARH,5,179,0.6356926227320723,USDARS,rich_5x10,5,10
5,VAR1,6,179,115.40291983393053,USDARS,rich_5x10,5,10
5,ARHinc,6,179,0.5787941358980947,USDARS,rich_5x10,5,10
5,KernelARH,6,179,0.6386841799996317,USDARS,rich_5x10,5,10
5,VAR1,7,179,213.8233574967971,USDARS,rich_5x10,5,10
5,ARHinc,7,179,0.5622308202204954,USDARS,rich_5x10,5,10
5,KernelARH,7,179,0.6497902605417288,USDARS,rich_5x10,5,10
5,VAR1,8,179,547.8278255874789,USDARS,rich_5x10,5,10
5,ARHinc,8,179,0.5676087110514386,USDARS,rich_5x10,5,10
5,KernelARH,8,179,0.6728300875588867,USDARS,rich_5x10,5,10
5,VAR1,9,179,577.4890486465142,USDARS,rich_5x10,5,10
5,ARHinc,9,179,0.5660023233329124,USDARS,rich_5x10,5,10
5,KernelARH,9,0,NA,USDARS,rich_5x10,5,10
5,VAR1,10,179,800.0103294913927,USDARS,rich_5x10,5,10
5,ARHinc,10,179,0.5605416279813217,USDARS,rich_5x10,5,10
5,KernelARH,10,0,NA,USDARS,rich_5x10,5,10
5,VAR1,11,179,897.2398798990274,USDARS,rich_5x10,5,10
5,ARHinc,11,179,0.5622795748490667,USDARS,rich_5x10,5,10
5,KernelARH,11,0,NA,USDARS,rich_5x10,5,10
5,VAR1,12,179,1014.2056169112626,USDARS,rich_5x10,5,10
5,ARHinc,12,179,0.5672553948272837,USDARS,rich_5x10,5,10
5,KernelARH,12,0,NA,USDARS,rich_5x10,5,10
5,VAR1,13,179,1595.0500428497594,USDARS,rich_5x10,5,10
5,ARHinc,13,179,0.5697503105961242,USDARS,rich_5x10,5,10
5,KernelARH,13,0,NA,USDARS,rich_5x10,5,10
5,VAR1,14,179,1541.1561591933648,USDARS,rich_5x10,5,10
5,ARHinc,14,179,0.575515553787746,USDARS,rich_5x10,5,10
5,KernelARH,14,0,NA,USDARS,rich_5x10,5,10
5,VAR1,15,179,1541.21205779107,USDARS,rich_5x10,5,10
5,ARHinc,15,179,0.5983665625960345,USDARS,rich_5x10,5,10
5,KernelARH,15,0,NA,USDARS,rich_5x10,5,10
10,VAR1,2,179,1.8005406262503585,USDARS,rich_5x10,5,10
10,ARHinc,2,179,1.0085194315875032,USDARS,rich_5x10,5,10
10,KernelARH,2,179,0.9926722757300233,USDARS,rich_5x10,5,10
10,VAR1,3,179,21.212209028537867,USDARS,rich_5x10,5,10
10,ARHinc,3,179,0.8768326485476731,USDARS,rich_5x10,5,10
10,KernelARH,3,179,0.9630297029386748,USDARS,rich_5x10,5,10
10,VAR1,4,179,54.124126920771815,USDARS,rich_5x10,5,10
10,ARHinc,4,179,0.7990170717409963,USDARS,rich_5x10,5,10
10,KernelARH,4,179,0.8849821445647674,USDARS,rich_5x10,5,10
10,VAR1,5,179,81.33274481312738,USDARS,rich_5x10,5,10
10,ARHinc,5,179,0.7297900739640145,USDARS,rich_5x10,5,10
10,KernelARH,5,179,0.786389131100443,USDARS,rich_5x10,5,10
10,VAR1,6,179,157.4888805569541,USDARS,rich_5x10,5,10
10,ARHinc,6,179,0.7416120568614087,USDARS,rich_5x10,5,10
10,KernelARH,6,179,0.7968769893346668,USDARS,rich_5x10,5,10
10,VAR1,7,179,230.62461324084694,USDARS,rich_5x10,5,10
10,ARHinc,7,179,0.7332837837574595,USDARS,rich_5x10,5,10
10,KernelARH,7,179,0.8243985874010382,USDARS,rich_5x10,5,10
10,VAR1,8,179,550.6780290439223,USDARS,rich_5x10,5,10
10,ARHinc,8,179,0.7454376816173276,USDARS,rich_5x10,5,10
10,KernelARH,8,179,0.803204718257424,USDARS,rich_5x10,5,10
10,VAR1,9,179,572.4027569404484,USDARS,rich_5x10,5,10
10,ARHinc,9,179,0.7140426743141236,USDARS,rich_5x10,5,10
10,KernelARH,9,0,NA,USDARS,rich_5x10,5,10
10,VAR1,10,179,753.1199371051191,USDARS,rich_5x10,5,10
10,ARHinc,10,179,0.7228464151365189,USDARS,rich_5x10,5,10
10,KernelARH,10,0,NA,USDARS,rich_5x10,5,10
10,VAR1,11,179,886.7196750501627,USDARS,rich_5x10,5,10
10,ARHinc,11,179,0.7363217420776029,USDARS,rich_5x10,5,10
10,KernelARH,11,0,NA,USDARS,rich_5x10,5,10
10,VAR1,12,179,812.5826067311539,USDARS,rich_5x10,5,10
10,ARHinc,12,179,0.7352178666344698,USDARS,rich_5x10,5,10
10,KernelARH,12,0,NA,USDARS,rich_5x10,5,10
10,VAR1,13,179,1443.506875800097,USDARS,rich_5x10,5,10
10,ARHinc,13,179,0.7293435482088793,USDARS,rich_5x10,5,10
10,KernelARH,13,0,NA,USDARS,rich_5x10,5,10
10,VAR1,14,179,1420.8994514853755,USDARS,rich_5x10,5,10
10,ARHinc,14,179,0.7367368601940815,USDARS,rich_5x10,5,10
10,KernelARH,14,0,NA,USDARS,rich_5x10,5,10
10,VAR1,15,179,1608.223388452405,USDARS,rich_5x10,5,10
10,ARHinc,15,179,0.735203802417475,USDARS,rich_5x10,5,10
10,KernelARH,15,0,NA,USDARS,rich_5x10,5,10
1,VAR1,2,201,0.8915720204389098,USDMXN,base_4x8,4,8
1,ARHinc,2,201,0.7009661257053412,USDMXN,base_4x8,4,8
1,KernelARH,2,201,0.7108731305596702,USDMXN,base_4x8,4,8
1,VAR1,3,201,2.078089450472125,USDMXN,base_4x8,4,8
1,ARHinc,3,201,0.6408409549798707,USDMXN,base_4x8,4,8
1,KernelARH,3,201,0.6461307338465687,USDMXN,base_4x8,4,8
1,VAR1,4,201,7.0805202594741266,USDMXN,base_4x8,4,8
1,ARHinc,4,201,0.6110219021410699,USDMXN,base_4x8,4,8
1,KernelARH,4,201,0.6178526547053962,USDMXN,base_4x8,4,8
1,VAR1,5,201,15.067903538940323,USDMXN,base_4x8,4,8
1,ARHinc,5,201,0.6113047081534048,USDMXN,base_4x8,4,8
1,KernelARH,5,201,0.6198135535398014,USDMXN,base_4x8,4,8
1,VAR1,6,201,15.916661737585997,USDMXN,base_4x8,4,8
1,ARHinc,6,201,0.6112398521735906,USDMXN,base_4x8,4,8
1,KernelARH,6,201,0.615069519208096,USDMXN,base_4x8,4,8
1,VAR1,7,201,21.812869581721714,USDMXN,base_4x8,4,8
1,ARHinc,7,201,0.6083857929909959,USDMXN,base_4x8,4,8
1,KernelARH,7,201,0.6137704981913685,USDMXN,base_4x8,4,8
1,VAR1,8,201,28.644430381808714,USDMXN,base_4x8,4,8
1,ARHinc,8,201,0.608859846967093,USDMXN,base_4x8,4,8
1,KernelARH,8,201,0.6153797705156719,USDMXN,base_4x8,4,8
1,VAR1,9,201,38.157568871498405,USDMXN,base_4x8,4,8
1,ARHinc,9,201,0.607564193253513,USDMXN,base_4x8,4,8
1,KernelARH,9,0,NA,USDMXN,base_4x8,4,8
1,VAR1,10,201,50.81895331877631,USDMXN,base_4x8,4,8
1,ARHinc,10,201,0.6084723471816619,USDMXN,base_4x8,4,8
1,KernelARH,10,0,NA,USDMXN,base_4x8,4,8
1,VAR1,11,201,65.20478107738886,USDMXN,base_4x8,4,8
1,ARHinc,11,201,0.6090133961395348,USDMXN,base_4x8,4,8
